name_id,name,yrdb_id,ch_pinyin,attestation
nm_4275,韓國,yrdb3275,han guo,ds_1581
nm_4276,韓城縣,yrdb3276,hancheng xian,ds_977
nm_4277,韓城鎮,yrdb3277,hancheng zhen,us_80013
nm_4278,韓壁寨,yrdb3278,hanbi zhai,us_81004
nm_4279,韓家堂,yrdb3279,hanjiatang,ds_202
nm_4280,韓家寺,yrdb3280,hanjia si,ds_201
nm_4281,韓家山,yrdb3281,hanjia shan,ds_1691
nm_4282,韓家莊,yrdb3282,hanjia zhuang,ds_203
nm_4283,韓家道口,yrdb3283,hanjiadao kou,ds_200
nm_4284,韓家集司,yrdb3284,hanjiajisi,us_80380
nm_4285,韓莊,yrdb3285,han zhuang,ds_204
nm_4286,韓店,yrdb3286,handian,us_70085
nm_4287,韓店,yrdb3286,handian, us_80989
nm_4288,韓村,yrdb3288,han cun,ds_198
nm_4289,韓洪鎮,yrdb3289,hanhong zhen,us_81012
nm_4290,韓登家,yrdb3290,handengjia,ds_199
nm_4291,韭菜莊窩,yrdb3291,jiucaizhuangwo,us_80616
nm_4292,韭菜莊窩,yrdb3291,jiucaizhuangwo, us_81068
nm_4293,韭菜灘,yrdb3292,jiucai tan,us_80605
nm_4294,韭菜灘,yrdb3292,jiucai tan, us_81071
nm_4295,項城縣,yrdb3293,xiangcheng xian,ds_1227
nm_4296,順堤河,yrdb3294,shundi he,ds_1731
nm_4297,順寧,yrdb3295,shunning,us_70304
nm_4298,順寧,yrdb3295,shunning, us_70481
nm_4299,順德,yrdb3297,shunde,ds_1485
nm_4300,順清河,yrdb3298,shunqing he,ds_545
nm_4301,須城,yrdb3299,xu cheng,ds_731
nm_4302,須城,yrdb3299,xu cheng, ds_1246
nm_4303,須水鎮,yrdb3301,xushui zhen,us_80038
nm_4304,頓丘,yrdb3302,dun qiu,ds_922
nm_4305,預旺城,yrdb3303,yuwang cheng,us_80473
nm_4306,潁上,yrdb3304,yingshang,ds_1273
nm_4307,潁川,yrdb3305,ying chuan,ds_1272
nm_4308,潁州,yrdb3306,ying zhou,ds_1177
nm_4309,潁州,yrdb3306,ying zhou, ds_1549
nm_4310,潁水,yrdb3307,ying shui,ds_1755
nm_4311,頻陽縣,yrdb3308,pinyang xian,us_10100
nm_4312,顏家集,yrdb3309,yanjia ji,ds_744
nm_4313,顏河口,yrdb3310,yanhe kou,ds_743
nm_4314,顛軨阪,yrdb3311,dianlingban,us_30061
nm_4315,風陵關,yrdb3313,fengling guan,us_70001
nm_4316,風陵關,yrdb3313,fengling guan, us_40061
nm_4317,風陵關,yrdb3313,fengling guan, us_80924
nm_4318,風陵渡,yrdb3314,fengling du,us_70426
nm_4319,飛雲橋,yrdb3315,feiyun qiao,ds_148
nm_4320,飲馬池,yrdb3316,yinmachi,ds_778
nm_4321,饒安,yrdb3317,raoan,ds_1137
nm_4322,饒州,yrdb3318,rao zhou,ds_1473
nm_4323,饒陽水堡,yrdb3319,raoyangshui bao,us_70281
nm_4324,館陶縣,yrdb3320,guantao xian,ds_188
nm_4325,館陶縣,yrdb3320,guantao xian, ds_958
nm_4326,首陽鎮,yrdb3323,shouyang zhen,us_81132
nm_4327,首陽鎮,yrdb3323,shouyang zhen, us_70181
nm_4328,首陽鎮,yrdb3323,shouyang zhen, us_70432
nm_4329,香山大堤,yrdb3324,xiangshanda di,ds_692
nm_4330,香河,yrdb3325,xiang he,ds_1222
nm_4331,香泉,yrdb3326,xiangquan,us_70263
nm_4332,香泉,yrdb3326,xiangquan, us_80268
nm_4333,馬烏鎮,yrdb3328,mawu zhen,us_80528
nm_4334,馬冢,yrdb3329,mazhong,us_30043
nm_4335,馬剛堡,yrdb3330,magang bao,us_70256
nm_4336,馬廠坡,yrdb3331,machangpo,ds_386
nm_4337,馬家口,yrdb3332,majia kou,ds_392
nm_4338,馬家店,yrdb3333,majiadian,us_80521
nm_4339,馬家廟,yrdb3334,majia miao,ds_393
nm_4340,馬家橋,yrdb3335,majia qiao,ds_395
nm_4341,馬家河,yrdb3336,majia he,us_80511
nm_4342,馬家淺,yrdb3337,majiaqian,ds_394
nm_4343,馬家集,yrdb3338,majia ji,us_80384
nm_4344,馬嶺關,yrdb3339,maling guan,us_70090
nm_4345,馬嶺關,yrdb3339,maling guan, us_80699
nm_4346,馬嶺鎮,yrdb3340,maling zhen,us_80569
nm_4347,馬嵬,yrdb3341,mawei,us_40227
nm_4348,馬嵬,yrdb3341,mawei, us_80226
nm_4349,馬莊,yrdb3343,ma zhuang,ds_402
nm_4350,馬鬥關,yrdb3344,madou guan,us_70015
nm_4351,馬鬥關,yrdb3344,madou guan, us_80758
nm_4352,馬鬥關,yrdb3344,madou guan, ds_389
nm_4353,馬曲村,yrdb3346,maqu cun,ds_399
nm_4354,馬曲村,yrdb3346,maqu cun, ds_398
nm_4355,馬村,yrdb3347,ma cun,us_80704
nm_4356,馬村關,yrdb3348,macun guan,us_80734
nm_4357,馬村堤,yrdb3349,macun di,ds_388
nm_4358,馬欄鎮,yrdb3350,malan zhen,us_80159
nm_4359,馬棚灣,yrdb3351,mapeng wan,ds_1715
nm_4360,馬武寨,yrdb3352,mawu zhai,us_80969
nm_4361,馬港,yrdb3353,magang,ds_390
nm_4362,馬港口,yrdb3354,magang kou,ds_391
nm_4363,馬牧集,yrdb3355,mamu ji,ds_397
nm_4364,馬站,yrdb3356,ma zhan,us_80663
nm_4365,馬船幫,yrdb3357,machuanbang,ds_387
nm_4366,馬良集,yrdb3358,maliang ji,ds_396
nm_4367,馬蓮鎮,yrdb3360,malian zhen,us_80160
nm_4368,馬蓮鎮,yrdb3360,malian zhen, us_70320
nm_4369,馬營,yrdb3361,ma ying,us_80286
nm_4370,馬營口,yrdb3362,maying kou,ds_401
nm_4371,馬營監鎮,yrdb3363,mayingjian zhen,us_80520
nm_4372,馬跑泉,yrdb3364,mapaoquan,us_70182
nm_4373,馬蹄埽河,yrdb3365,matisao he,ds_130
nm_4374,馬蹄埽河,yrdb3365,matisao he, ds_400
nm_4375,馬邑,yrdb3366,ma yi,us_80651
nm_4376,馬邑,yrdb3366,ma yi, us_30050
nm_4377,馬邑,yrdb3366,ma yi, us_40146
nm_4378,馬邑,yrdb3366,ma yi, us_40271
nm_4379,馬鋪嶺,yrdb3368,mapu ling,us_70258
nm_4380,馬鋪嶺,yrdb3368,mapu ling, us_81146
nm_4381,馬防鎮,yrdb3369,mafang zhen,us_80888
nm_4382,馬陵,yrdb3370,maling,us_10144
nm_4383,馬陵山,yrdb3371,maling shan,ds_1714
nm_4384,馬頰河,yrdb3372,majia he,ds_1713
nm_4385,馬鹿鎮,yrdb3373,malu zhen,us_80261
nm_4386,馬鹿鎮,yrdb3373,malu zhen, us_81180
nm_4387,驢夷城,yrdb3374,lüyi cheng,us_40152
nm_4388,驢夷城,yrdb3374,lüyi cheng, us_40268
nm_4389,驛馬關,yrdb3375,yima guan,us_70277
nm_4390,驛馬關,yrdb3375,yima guan, us_70464
nm_4391,驛馬關,yrdb3375,yima guan, us_80573
nm_4392,駱馬湖,yrdb3376,luomahu,ds_381
nm_4393,高令望莊,yrdb3377,gaolingwang zhuang,ds_170
nm_4394,高縣鎮,yrdb3378,gaoxian zhen,us_80803
nm_4395,高城嶺,yrdb3379,gaocheng ling,us_30033
nm_4396,高家堡,yrdb3380,gaojia pu,us_80048
nm_4397,高家堡,yrdb3380,gaojia pu, us_80494
nm_4398,高家堰,yrdb3381,gaojiayan,ds_166
nm_4399,高家灣,yrdb3382,gaojia wan,ds_165
nm_4400,高家紙坊,yrdb3383,gaojiazhifang,ds_167
nm_4401,高家集,yrdb3384,gaojia ji,us_81103
nm_4402,高寨,yrdb3385,gao zhai,us_80346
nm_4403,高山堡,yrdb3386,gaoshan bao,us_80642
nm_4404,高山堡,yrdb3386,gaoshan bao, us_70114
nm_4405,高嶺,yrdb3388,gao ling,ds_169
nm_4406,高嶺,yrdb3388,gao ling, ds_950
nm_4407,高平,yrdb3389,gaoping,us_30025
nm_4408,高平城,yrdb3390,gaoping cheng,us_40242
nm_4409,高平堡,yrdb3391,gaoping bao,us_70291
nm_4410,高平堡,yrdb3391,gaoping bao, us_80465
nm_4411,高平陵,yrdb3392,gaopingling,us_30078
nm_4412,高莊,yrdb3393,gao zhuang,ds_173
nm_4413,高店子營,yrdb3394,gaodianzi ying,us_70358
nm_4414,高廟,yrdb3395,gao miao,ds_172
nm_4415,高村,yrdb3396,gao cun,ds_163
nm_4416,高柳,yrdb3397,gaoliu,us_20043
nm_4417,高柳,yrdb3397,gaoliu, us_30135
nm_4418,高柳,yrdb3397,gaoliu, us_10151
nm_4419,高梁,yrdb3398,gaoliang,us_10047
nm_4420,高樓莊,yrdb3399,gaolou zhuang,us_80540
nm_4421,高洪口,yrdb3400,gaohong kou,us_70151
nm_4422,高洪口,yrdb3400,gaohong kou, us_80858
nm_4423,高粱,yrdb3401,gaoliang,us_30058
nm_4424,高粱,yrdb3401,gaoliang, us_20167
nm_4425,高粱,yrdb3401,gaoliang, us_30011
nm_4426,高良澗,yrdb3404,gaoliangjian,ds_168
nm_4427,高苑縣,yrdb3405,gaoyuan xian,ds_953
nm_4428,高郵,yrdb3406,gaoyou,ds_477
nm_4429,高郵,yrdb3406,gaoyou, ds_952
nm_4430,高郵,yrdb3406,gaoyou, ds_1373
nm_4431,高都,yrdb3408,gaodu,us_20033
nm_4432,高都,yrdb3408,gaodu, us_10026
nm_4433,高都城,yrdb3409,gaodu cheng,us_20216
nm_4434,高都城,yrdb3409,gaodu cheng, us_40085
nm_4435,高都城,yrdb3409,gaodu cheng, us_10019
nm_4436,高門,yrdb3410,gaomen,us_20059
nm_4437,高門關,yrdb3411,gaomen guan,us_70370
nm_4438,高門關,yrdb3411,gaomen guan, us_40068
nm_4439,高門堤,yrdb3413,gaomen di,ds_171
nm_4440,高闕,yrdb3414,gaoque,us_20022
nm_4441,高闕,yrdb3414,gaoque, us_20103
nm_4442,高闕,yrdb3414,gaoque, us_20188
nm_4443,高闕,yrdb3414,gaoque, us_30127
nm_4444,高闕,yrdb3414,gaoque, us_10127
nm_4445,高闕,yrdb3414,gaoque, us_40199
nm_4446,高阜,yrdb3417,gaofu,ds_164
nm_4447,高陵,yrdb3418,gaoling,ds_949
nm_4448,高青,yrdb3419,gaoqing,ds_951
nm_4449,魏,yrdb3420,wei,us_10067
nm_4450,魏,yrdb3420,wei, ds_115
nm_4451,魏,yrdb3420,wei, ds_1655
nm_4452,魏縣,yrdb3421,wei xian,ds_1196
nm_4453,魏國,yrdb3422,wei guo,ds_921
nm_4454,魏國,yrdb3422,wei guo, ds_1656
nm_4455,魏城,yrdb3423,wei cheng,us_40118
nm_4456,魏家莊,yrdb3424,weijia zhuang,ds_652
nm_4457,魏家莊,yrdb3424,weijia zhuang, ds_653
nm_4458,魏家店,yrdb3425,weijiadian,us_80531
nm_4459,魏家店,yrdb3425,weijiadian, ds_650
nm_4460,魏家灣,yrdb3426,weijia wan,ds_651
nm_4461,魏家道口,yrdb3427,weijiadao kou,ds_649
nm_4462,魏州,yrdb3428,wei zhou,ds_1506
nm_4463,魏郡,yrdb3429,wei jun,ds_1195
nm_4464,魚臺縣,yrdb3431,yutai xian,ds_1281
nm_4465,魚臺縣,yrdb3431,yutai xian, ds_788
nm_4466,魚臺縣,yrdb3431,yutai xian, ds_789
nm_4467,魚池,yrdb3433,yuchi,ds_1280
nm_4468,魚池,yrdb3433,yuchi, ds_787
nm_4469,魚河堡,yrdb3435,yuhe bao,us_70331
nm_4470,魚河堡,yrdb3435,yuhe bao, us_80057
nm_4471,魚王口,yrdb3436,yuwang kou,ds_790
nm_4472,魯國,yrdb3437,lu guo,ds_1624
nm_4473,魯家灣,yrdb3438,lujia wan,us_80103
nm_4474,魯莊,yrdb3439,lu zhuang,us_70379
nm_4475,鮑家口,yrdb3440,baojia kou,ds_31
nm_4476,鮑家營,yrdb3441,baojia ying,ds_32
nm_4477,雞兒咀,yrdb3442,jierju,us_80508
nm_4478,雞嘴壩,yrdb3443,jizui ba,ds_269
nm_4479,雞心灘,yrdb3444,jixin tan,us_80182
nm_4480,雞澤,yrdb3445,jize,ds_1009
nm_4481,雞爪溝,yrdb3446,jizhao gou,ds_268
nm_4482,雞鳴臺,yrdb3447,jimingtai,ds_267
nm_4483,雞鹿塞,yrdb3448,jilusai,us_20097
nm_4484,雞鹿塞,yrdb3448,jilusai, us_20187
nm_4485,鳴沙州,yrdb3449,mingsha zhou,ds_460
nm_4486,鳴沙州,yrdb3449,mingsha zhou, ds_1451
nm_4487,鳴沙州,yrdb3449,mingsha zhou, us_70203
nm_4488,鳴沙州,yrdb3449,mingsha zhou, us_80426
nm_4489,鳴犢口,yrdb3451,mingdu kou,ds_417
nm_4490,鳴臯鎮,yrdb3452,minggao zhen,us_70382
nm_4491,鳴臯鎮,yrdb3452,minggao zhen, us_80023
nm_4492,鳴謙驛,yrdb3454,mingqian yi,us_80703
nm_4493,鳴謙驛,yrdb3454,mingqian yi, us_70391
nm_4494,鴛鴦口,yrdb3455,yuanyang kou,ds_796
nm_4495,鴛鴦鎮,yrdb3456,yuanyang zhen,us_80523
nm_4496,鴻德苑,yrdb3457,hongde yuan,us_20222
nm_4497,鴻德苑,yrdb3457,hongde yuan, ds_230
nm_4498,鴻門,yrdb3458,hongmen,us_20004
nm_4499,鴻門,yrdb3458,hongmen, us_20056
nm_4500,鴻門,yrdb3458,hongmen, us_70469
nm_4501,鴻門,yrdb3458,hongmen, us_20148
nm_4502,鴻門,yrdb3458,hongmen, us_40237
nm_4503,鶉觚原,yrdb3460,chunguyuan,us_40212
nm_4504,鹯陰口,yrdb3461,zhanyin kou,us_30048
nm_4505,鹿臺,yrdb3462,lutai,us_70314
nm_4506,鹿徑嶺,yrdb3463,lujing ling,us_70058
nm_4507,鹿邑,yrdb3464,lu yi,ds_1081
nm_4508,麟遊縣,yrdb3465,linyou xian,ds_1067
nm_4509,麥大力廟,yrdb3466,maidali miao,us_80597
nm_4510,麥大力廟,yrdb3466,maidali miao, us_81079
nm_4511,麻地溝,yrdb3467,madi gou,us_80039
nm_4512,麻夫站,yrdb3468,mafu zhan,us_80279
nm_4513,麻夫站,yrdb3468,mafu zhan, us_70452
nm_4514,麻子街,yrdb3470,mazijie,us_80122
nm_4515,麻家臺,yrdb3471,majiatai,us_80270
nm_4516,麻田鎮,yrdb3472,matian zhen,us_80897
nm_4517,黃丘,yrdb3473,huang qiu,us_30117
nm_4518,黃亭,yrdb3474,huang ting,us_20237
nm_4519,黃亭,yrdb3474,huang ting, us_30090
nm_4520,黃亭,yrdb3474,huang ting, us_40165
nm_4521,黃岡廟,yrdb3475,huanggang miao,ds_253
nm_4522,黃土堡,yrdb3476,huangtu bao,us_80632
nm_4523,黃土寨,yrdb3477,huangtu zhai,us_80706
nm_4524,黃壩新河,yrdb3478,huangbaxin he,ds_251
nm_4525,黃堌口,yrdb3479,huanggu kou,ds_254
nm_4526,黃堡鎮,yrdb3480,huangbao zhen,us_80207
nm_4527,黃家嘴,yrdb3481,huangjiazui,ds_256
nm_4528,黃家灣,yrdb3482,huangjia wan,ds_255
nm_4529,黃山壩,yrdb3483,huangshan ba,ds_261
nm_4530,黃山宮,yrdb3484,huangshan gong,us_20052
nm_4531,黃峽口,yrdb3485,huangxia kou,us_70225
nm_4532,黃村,yrdb3486,huang cun,ds_252
nm_4533,黃櫨嶺,yrdb3487,huanglu ling,us_40287
nm_4534,黃梅縣,yrdb3488,huangmei xian,ds_1001
nm_4535,黃沁廳,yrdb3489,huangqin ting,ds_1002
nm_4536,黃沁廳,yrdb3489,huangqin ting, ds_1003
nm_4537,黃沙崗,yrdb3490,huangshagang,ds_260
nm_4538,黃河三花間,yrdb3491,huanghesanhuajian,ds_1771
nm_4539,黃河源,yrdb3492,huangheyuan,ds_1700
nm_4540,黃澤關,yrdb3493,huangze guan,us_80896
nm_4541,黃瓜堆,yrdb3494,huangguadui,us_40145
nm_4542,黃瓜堆,yrdb3494,huangguadui, us_40283
nm_4543,黃甫營,yrdb3496,huangfu ying,us_80040
nm_4544,黃甫營,yrdb3496,huangfu ying, us_70339
nm_4545,黃白城,yrdb3497,huangbai cheng,us_20137
nm_4546,黃白城,yrdb3497,huangbai cheng, us_30020
nm_4547,黃白城,yrdb3497,huangbai cheng, us_30116
nm_4548,黃碾鎮,yrdb3498,huangnian zhen,us_80981
nm_4549,黃練集堤,yrdb3499,huanglianji di,ds_258
nm_4550,黃蘆嶺關,yrdb3500,huangluling guan,us_70063
nm_4551,黃蘆嶺關,yrdb3500,huangluling guan, us_80733
nm_4552,黃里鋪,yrdb3501,huangli pu,us_80275
nm_4553,黃金壩,yrdb3502,huangjin ba,ds_257
nm_4554,黃陵岡,yrdb3503,huanglinggang,ds_259
nm_4555,黃馬阪,yrdb3504,huangmaban,us_40186
nm_4556,黃龍堡,yrdb3505,huanglong bao,us_80147
nm_4557,黍葭谷,yrdb3506,shujia gu,us_30010
nm_4558,黎亭,yrdb3507,li ting,us_20203
nm_4559,黎亭,yrdb3507,li ting, us_30105
nm_4560,黎亭,yrdb3507,li ting, us_40004
nm_4561,黎陽縣,yrdb3508,liyang xian,ds_1049
nm_4562,黑岡堤,yrdb3509,heigang di,ds_218
nm_4563,黑城,yrdb3510,hei cheng,us_40208
nm_4564,黑城堡,yrdb3511,heicheng bao,us_80367
nm_4565,黑城子,yrdb3512,heichengzi,us_80482
nm_4566,黑城工,yrdb3513,heichenggong,us_80330
nm_4567,黑山,yrdb3514,hei shan,us_70232
nm_4568,黑山寨,yrdb3515,heishan zhai,ds_220
nm_4569,黑峪口,yrdb3516,heiyu kou,us_80671
nm_4570,黑水堡,yrdb3517,heishui bao,us_70485
nm_4571,黑水泉,yrdb3518,heishuiquan,us_80607
nm_4572,黑水泉,yrdb3518,heishuiquan, us_81069
nm_4573,黑水苑,yrdb3519,heishui yuan,us_70196
nm_4574,黑河墩,yrdb3520,heihedun,us_70327
nm_4575,黑洋山,yrdb3521,heiyang shan,ds_1694
nm_4576,黑潭,yrdb3522,heitan,ds_221
nm_4577,黑石渡,yrdb3523,heishi du,us_70493
nm_4578,黑石渡,yrdb3523,heishi du, us_80030
nm_4579,黑陽山,yrdb3525,heiyang shan,ds_222
nm_4580,黑龍關,yrdb3526,heilong guan,us_80762
nm_4581,黑龍廟口,yrdb3527,heilongmiao kou,ds_219
nm_4582,鼎湖延壽宮,yrdb3528,dinghuyanshou gong,us_20055
nm_4583,齊東縣,yrdb3529,qidong xian,ds_698
nm_4584,齊東縣,yrdb3529,qidong xian, ds_826
nm_4585,齊東縣,yrdb3529,qidong xian, ds_1119
nm_4586,齊國,yrdb3530,qi guo,ds_1632
nm_4587,齊家寨,yrdb3531,qijia zhai,us_80290
nm_4588,齊州,yrdb3532,qi zhou,ds_1462
nm_4589,齊河縣,yrdb3534,qihe xian,ds_64
nm_4590,齊河縣,yrdb3534,qihe xian, ds_438
nm_4591,齊河縣,yrdb3534,qihe xian, ds_686
nm_4592,齊河縣,yrdb3534,qihe xian, ds_833
nm_4593,齊河縣,yrdb3534,qihe xian, ds_845
nm_4594,齊河縣,yrdb3534,qihe xian, ds_862
nm_4595,齊河縣,yrdb3534,qihe xian, ds_1120
nm_4596,齊河縣,yrdb3534,qihe xian, ds_846
nm_4597,龍化鎮,yrdb3535,longhua zhen,us_80797
nm_4598,龍安寨,yrdb3536,longan zhai,us_80100
nm_4599,龍安寨,yrdb3536,longan zhai, us_70478
nm_4600,龍尾鎮,yrdb3538,longwei zhen,us_80297
nm_4601,龍山鎮,yrdb3539,longshan zhen,us_81179
nm_4602,龍州堡,yrdb3541,longzhou bao,us_80094
nm_4603,龍州堡,yrdb3541,longzhou bao, us_70306
nm_4604,龍支,yrdb3542,longzhi,us_20124
nm_4605,龍桑城,yrdb3543,longsang cheng,us_20247
nm_4606,龍橋站,yrdb3544,longqiao zhan,us_70468
nm_4607,龍潭口,yrdb3545,longtan kou,ds_370
nm_4608,龍窩,yrdb3546,longwo,ds_371
nm_4609,龍耆城,yrdb3547,longqi cheng,us_20239
nm_4610,龍舟峪關,yrdb3548,longzhouyu guan,us_80698
nm_4611,龍虎山,yrdb3549,longhu shan,ds_367
nm_4612,龍虎山,yrdb3549,longhu shan, ds_1712
nm_4613,龍門,yrdb3550,longmen,us_10090
nm_4614,龍門,yrdb3550,longmen, us_40294
nm_4615,龍門,yrdb3550,longmen, ds_368
nm_4616,龍門,yrdb3550,longmen, ds_369
nm_4617,龍門,yrdb3550,longmen, ds_1077
nm_4618,龍門鎮,yrdb3552,longmen zhen,us_80021
nm_4619,龍驤城,yrdb3553,longxiang cheng,us_40077
nm_4620,動掌城,yrdb3555,dongzhang cheng,us_40295
nm_4621,十里鋪,yrdb3556,shili pu,us_80324
nm_4622,大峪口,yrdb3557,dayu kou,us_80856
nm_4623,娘娘廟,yrdb3558,niangniang miao,ds_429
nm_4624,廣武營,yrdb3561,guangwu ying,us_70209
nm_4625,懷遠堡,yrdb3562,huaiyuan bao,us_80693
nm_4626,柳林鎮,yrdb3563,liulin zhen,us_80729
nm_4627,永樂鎮,yrdb3564,yongle zhen,us_80193
nm_4628,永樂鎮,yrdb3565,yongle zhen,us_80218
nm_4629,永樂鎮,yrdb3566,yongle zhen,us_80927
nm_4630,白沙鎮,yrdb3567,baisha zhen,us_81184
nm_4631,鹽場堡,yrdb3568,yanchang bao,us_81109
nm_4632,邵亭,yrdb3569,shao ting,us_40218
nm_4633,陽城,yrdb3570,yang cheng,us_40132
nm_4634,鎮河堡,yrdb3571,zhenhe bao,ds_835
nm_4635,四十里鋪,yrdb3572,sishili pu,us_81113
nm_4636,四十里鋪,yrdb3573,sishili pu,us_81147
nm_4637,威遠堡,yrdb3574,weiyuan bao,us_80643
nm_4638,馬家河,yrdb3577,majia he,us_80568
nm_4639,樂利堤,yrdb3578,leli di,ds_318
nm_4640,樂壽埽,yrdb3579,leshou sao,ds_319
nm_4641,樂安郡,yrdb3580,le'an jun,ds_1047
nm_4642,樂安郡,yrdb3580,le'an jun, ds_1441
nm_4643,樂陵,yrdb3581,laoling,ds_1048
nm_4644,臨淮,yrdb3584,linhuai,ds_1057
nm_4645,臨黃,yrdb3585,linhuang,ds_1058
nm_4646,臨濟縣,yrdb3586,linjixian,ds_1059
nm_4647,臨清縣,yrdb3587,linqing xian,ds_1060
nm_4648,臨洮,yrdb3588,lintao,ds_1061
nm_4649,臨潼縣,yrdb3589,lintong xian,ds_1062
nm_4650,臨西,yrdb3590,linxi,ds_1063
nm_4651,臨邑縣,yrdb3591,linyi xian,ds_1064
nm_4652,三原,yrdb3593,sanyuan,ds_1143
nm_4653,上南河廳,yrdb3594,shangnanhe ting,ds_1154
nm_4654,丁家集,yrdb3596,dingjia ji,ds_120
nm_4655,五河縣,yrdb3597,wuhe xian,ds_1202
nm_4656,五原郡,yrdb3598,wuyuan jun,ds_1203
nm_4657,東蓮花灣,yrdb3600,donglianhua wan,ds_126
nm_4658,東柳溝,yrdb3601,dongliu gou,ds_127
nm_4659,雲中,yrdb3602,yunzhong,ds_1290
nm_4660,東影塘,yrdb3603,dongyingtang,ds_131
nm_4661,中河廳,yrdb3604,zhonghe ting,ds_1311
nm_4662,中牟縣,yrdb3605,zhongmu xian,ds_1312
nm_4663,中牟縣,yrdb3605,zhongmu xian, ds_849
nm_4664,中衛,yrdb3606,zhongwei,ds_1314
nm_4665,東嶽廟長堤,yrdb3607,dongyuemiaochangdi,ds_132
nm_4666,丹州,yrdb3608,dan zhou,ds_1348
nm_4667,東郡,yrdb3610,dong jun,ds_1358
nm_4668,東郡,yrdb3610,dong jun, ds_916
nm_4669,東萊,yrdb3611,donglai,ds_1359
nm_4670,東平,yrdb3612,dongping,ds_1360
nm_4671,東平,yrdb3612,dongping, ds_920
nm_4672,東徐州,yrdb3613,dongxu zhou,ds_1361
nm_4673,東豫,yrdb3614,dongyu,ds_1362
nm_4674,豐州,yrdb3615,feng zhou,ds_1367
nm_4675,豐州,yrdb3615,feng zhou, us_70032
nm_4676,二鋪口,yrdb3617,erpukou,ds_142
nm_4677,乾寧軍,yrdb3619,qianning jun,ds_1466
nm_4678,中都,yrdb3620,zhongdu,ds_1566
nm_4679,丹河,yrdb3622,dan he,ds_1681
nm_4680,二股河,yrdb3623,ergu he,ds_1685
nm_4681,九山,yrdb3624,jiu shan,ds_1709
nm_4682,三川河,yrdb3625,sanchuan he,ds_1728
nm_4683,烏加河,yrdb3626,wujia he,ds_1746
nm_4684,五股河,yrdb3627,wugu he,ds_1747
nm_4685,於家灣,yrdb3628,yujia wan,ds_1756
nm_4686,中條山,yrdb3629,zhongtiao shan,ds_1760
nm_4687,九堡,yrdb3630,jiu bao,ds_301
nm_4688,九裏岡,yrdb3631,jiuligang,ds_303
nm_4689,九裏山,yrdb3632,jiuli shan,ds_305
nm_4690,臨河集,yrdb3633,linhe ji,ds_345
nm_4691,七裏寺,yrdb3634,qilisi,ds_459
nm_4692,三裏溝,yrdb3635,sanli gou,ds_487
nm_4693,三門峽,yrdb3636,sanmenxia,ds_489
nm_4694,三門峽,yrdb3636,sanmenxia, ds_1142
nm_4695,三仙臺,yrdb3637,sanxiantai,ds_491
nm_4696,三義鎮,yrdb3638,sanyi zhen,ds_492
nm_4697,上南廳,yrdb3639,shangnanting,ds_501
nm_4698,上張家莊,yrdb3640,shangzhangjia zhuang,ds_505
nm_4699,萬家口,yrdb3641,wanjia kou,ds_617
nm_4700,五辛港,yrdb3642,wuxingang,ds_674
nm_4701,於家店,yrdb3643,yujiadian,ds_784
nm_4702,於家岡,yrdb3644,yujiagang,ds_785
nm_4703,山陽縣,yrdb3645,shanyang xian,ds_800
nm_4704,中堡,yrdb3646,zhongbao,ds_847
nm_4705,中灤鎮,yrdb3647,zhongluan zhen,ds_848
nm_4706,東光,yrdb3649,dongguang,ds_915
nm_4707,東明縣,yrdb3651,dongming xian,ds_918
nm_4708,豐縣,yrdb3653,feng xian,ds_930
nm_4709,九裏,yrdb3654,jiuli,us_10009
nm_4710,中陽,yrdb3655,zhongyang,us_10041
nm_4711,中陽,yrdb3655,zhongyang, us_10135
nm_4712,臨晉關,yrdb3656,linjinguan,us_10074
nm_4713,麗邑,yrdb3657,liyi,us_10102
nm_4714,雲陽,yrdb3658,yunyang,us_10109
nm_4715,九原,yrdb3659,jiuyuan,us_10129
nm_4716,中水鄉,yrdb3661,zhongshui xiang,us_20047
nm_4717,東張,yrdb3662,dongzhang,us_20060
nm_4718,下杜,yrdb3664,xiadu,us_20090
nm_4719,上虒亭,yrdb3665,shangsiting,us_20115
nm_4720,下虒聚,yrdb3666,xiasiju,us_20116
nm_4721,豐,yrdb3667,feng,us_20141
nm_4722,上程聚,yrdb3668,shangchengju,us_20210
nm_4723,上林苑,yrdb3669,shanglinyuan,us_20218
nm_4724,東邯,yrdb3670,donghan,us_20246
nm_4725,五溪聚,yrdb3671,wuxiju,us_20249
nm_4726,丁奚城,yrdb3672,dingxicheng,us_20254
nm_4727,五柞亭,yrdb3673,wuzhating,us_20258
nm_4728,中亭,yrdb3674,zhongting,us_30123
nm_4729,五原,yrdb3675,wuyuan,us_30129
nm_4730,九原,yrdb3676,jiuyuan,us_30130
nm_4731,上艾,yrdb3677,shangai,us_40010
nm_4732,九曲城,yrdb3678,jiuqucheng,us_40082
nm_4733,丹谷,yrdb3679,dangu,us_40100
nm_4734,乾壁,yrdb3680,ganbi,us_40107
nm_4735,烏蘇城,yrdb3681,wusucheng,us_40115
nm_4736,白道城,yrdb3682,baidaocheng,us_40139
nm_4737,九原城,yrdb3683,jiuyuancheng,us_40149
nm_4738,臨平亭,yrdb3684,linpingting,us_40155
nm_4739,臨河,yrdb3685,linhe,us_40198
nm_4740,五原,yrdb3686,wuyuan,us_40201
