name_id,language,name,en_transliteration,yrdb_id,attestation
nm_5881,zh-cn,甘肅,,yrdb2120,ds_1032
nm_5882,en,gansu,,yrdb2120,ds_1032
nm_5883,zh-cn,甘肅,,yrdb2120,ds_1388
nm_5884,en,gansu,,yrdb2120,ds_1388
nm_5885,zh-cn,甘肅,,yrdb2120,ds_1575
nm_5886,en,gansu,,yrdb2120,ds_1575
nm_5887,zh-cn,甘肅,,yrdb2120,ds_1766
nm_5888,en,gansu,,yrdb2120,ds_1766
nm_5889,zh-cn,甘肅南部,,yrdb2121,ds_1576
nm_5890,en,gansunanbu,,yrdb2121,ds_1576
nm_5891,zh-cn,甘草城,,yrdb2122,us_40299
nm_5892,en,gancao cheng,,yrdb2122,us_40299
nm_5893,zh-cn,甘草店,,yrdb2123,us_81118
nm_5894,en,gancaodian,,yrdb2123,us_81118
nm_5895,zh-cn,甘都堂堡,,yrdb2124,us_80329
nm_5896,en,gandutang bao,,yrdb2124,us_80329
nm_5897,zh-cn,甜水堡,,yrdb2125,us_70247
nm_5898,en,tianshui bao,,yrdb2125,us_70247
nm_5899,zh-cn,甜水堡,,yrdb2125,us_80471
nm_5900,en,tianshui bao,,yrdb2125,us_80471
nm_5901,zh-cn,田家會鎮,,yrdb2126,us_80726
nm_5902,en,tianjiahui zhen,,yrdb2126,us_80726
nm_5903,zh-cn,田家寨,,yrdb2127,us_80326
nm_5904,en,tianjia zhai,,yrdb2127,us_80326
nm_5905,zh-cn,田家廟,,yrdb2128,ds_600
nm_5906,en,tianjia miao,,yrdb2128,ds_600
nm_5907,zh-cn,田家樓,,yrdb2129,ds_599
nm_5908,en,tianjialou,,yrdb2129,ds_599
nm_5909,zh-cn,田峪口,,yrdb2130,us_80237
nm_5910,en,tianyu kou,,yrdb2130,us_80237
nm_5911,zh-cn,田莊堡,,yrdb2131,us_80078
nm_5912,en,tianzhuang bao,,yrdb2131,us_80078
nm_5913,zh-cn,田羊口,,yrdb2132,us_80813
nm_5914,en,tianyang kou,,yrdb2132,us_80813
nm_5915,zh-cn,田辟,,yrdb2133,us_20111
nm_5916,en,tianpi,,yrdb2133,us_20111
nm_5917,zh-cn,申中,,yrdb2134,us_80322
nm_5918,en,shenzhong,,yrdb2134,us_80322
nm_5919,zh-cn,申家潭,,yrdb2135,ds_509
nm_5920,en,shenjiatan,,yrdb2135,ds_509
nm_5921,zh-cn,界河口,,yrdb2136,us_70059
nm_5922,en,jiehe kou,,yrdb2136,us_70059
nm_5923,zh-cn,界河口,,yrdb2136,us_80672
nm_5924,en,jiehe kou,,yrdb2136,us_80672
nm_5925,zh-cn,界石堡,,yrdb2137,us_81125
nm_5926,en,jieshi bao,,yrdb2137,us_81125
nm_5927,zh-cn,留城,,yrdb2138,ds_360
nm_5928,en,liu cheng,,yrdb2138,ds_360
nm_5929,zh-cn,留城,,yrdb2138,ds_1075
nm_5930,en,liu cheng,,yrdb2138,ds_1075
nm_5931,zh-cn,番須口,,yrdb2139,us_20131
nm_5932,en,fanxu kou,,yrdb2139,us_20131
nm_5933,zh-cn,畿南,,yrdb2140,ds_1601
nm_5934,en,jinan,,yrdb2140,ds_1601
nm_5935,zh-cn,登,,yrdb2141,ds_1353
nm_5936,en,deng,,yrdb2141,ds_1353
nm_5937,zh-cn,白元鎮,,yrdb2142,us_80035
nm_5938,en,baiyuan zhen,,yrdb2142,us_80035
nm_5939,zh-cn,白吉原,,yrdb2143,us_80197
nm_5940,en,baijiyuan,,yrdb2143,us_80197
nm_5941,zh-cn,白咀莊,,yrdb2144,us_81099
nm_5942,en,baiju zhuang,,yrdb2144,us_81099
nm_5943,zh-cn,白土,,yrdb2145,us_30047
nm_5944,en,baitu,,yrdb2145,us_30047
nm_5945,zh-cn,白坡,,yrdb2146,ds_26
nm_5946,en,baipo,,yrdb2146,ds_26
nm_5947,zh-cn,察罕城,,yrdb2147,us_70295
nm_5948,en,chahan cheng,,yrdb2147,us_70295
nm_5949,zh-cn,白塔,,yrdb2148,us_80612
nm_5950,en,baita,,yrdb2148,us_80612
nm_5951,zh-cn,白塔兒站,,yrdb2149,us_70482
nm_5952,en,baitaer zhan,,yrdb2149,us_70482
nm_5953,zh-cn,白塔寺,,yrdb2150,us_80371
nm_5954,en,baita si,,yrdb2150,us_80371
nm_5955,zh-cn,白家屯,,yrdb2151,us_80092
nm_5956,en,baijia tun,,yrdb2151,us_80092
nm_5957,zh-cn,白家樓,,yrdb2152,ds_21
nm_5958,en,baijialou,,yrdb2152,ds_21
nm_5959,zh-cn,白崗,,yrdb2153,ds_19
nm_5960,en,baigang,,yrdb2153,ds_19
nm_5961,zh-cn,白嶺灣,,yrdb2154,ds_23
nm_5962,en,bailing wan,,yrdb2154,ds_23
nm_5963,zh-cn,白廟子,,yrdb2155,us_81087
nm_5964,en,baimiaozi,,yrdb2155,us_81087
nm_5965,zh-cn,白文鎮,,yrdb2156,us_80714
nm_5966,en,baiwen zhen,,yrdb2156,us_80714
nm_5967,zh-cn,白桑廠,,yrdb2157,us_80946
nm_5968,en,baisangchang,,yrdb2157,us_80946
nm_5969,zh-cn,白水,,yrdb2158,ds_876
nm_5970,en,bai shui,,yrdb2158,ds_876
nm_5971,zh-cn,白水鎮,,yrdb2160,us_81151
nm_5972,en,baishui zhen,,yrdb2160,us_81151
nm_5973,zh-cn,白水鎮,,yrdb2160,us_70446
nm_5974,en,baishui zhen,,yrdb2160,us_70446
nm_5975,zh-cn,白沙鎮,,yrdb2161,us_80027
nm_5976,en,baisha zhen,,yrdb2161,us_80027
nm_5977,zh-cn,白溝,,yrdb2162,ds_20
nm_5978,en,bai gou,,yrdb2162,ds_20
nm_5979,zh-cn,白波鎮,,yrdb2163,us_80031
nm_5980,en,baibo zhen,,yrdb2163,us_80031
nm_5981,zh-cn,白洋河,,yrdb2164,ds_1241
nm_5982,en,baiyang he,,yrdb2164,ds_1241
nm_5983,zh-cn,白洋河,,yrdb2164,ds_1672
nm_5984,en,baiyang he,,yrdb2164,ds_1672
nm_5985,zh-cn,白洛城,,yrdb2165,us_70324
nm_5986,en,bailuo cheng,,yrdb2165,us_70324
nm_5987,zh-cn,白浪淺,,yrdb2166,ds_22
nm_5988,en,bailangqian,,yrdb2166,ds_22
nm_5989,zh-cn,白浪渡,,yrdb2167,us_70074
nm_5990,en,bailang du,,yrdb2167,us_70074
nm_5991,zh-cn,白浪渡,,yrdb2167,us_80942
nm_5992,en,bailang du,,yrdb2167,us_80942
nm_5993,zh-cn,白浮梁村,,yrdb2168,ds_18
nm_5994,en,baifuliang cun,,yrdb2168,ds_18
nm_5995,zh-cn,白狼堆,,yrdb2169,us_40143
nm_5996,en,bailangdui,,yrdb2169,us_40143
nm_5997,zh-cn,白璧關,,yrdb2170,us_80743
nm_5998,en,baibi guan,,yrdb2170,us_80743
nm_5999,zh-cn,白登,,yrdb2171,us_20119
nm_6000,en,baideng,,yrdb2171,us_20119
nm_6001,zh-cn,白登,,yrdb2171,us_20207
nm_6002,en,baideng,,yrdb2171,us_20207
nm_6003,zh-cn,白登,,yrdb2171,us_70130
nm_6004,en,baideng,,yrdb2171,us_70130
nm_6005,zh-cn,白登,,yrdb2171,us_80818
nm_6006,en,baideng,,yrdb2171,us_80818
nm_6007,zh-cn,白石原,,yrdb2173,us_70271
nm_6008,en,baishiyuan,,yrdb2173,us_70271
nm_6009,zh-cn,白石縣,,yrdb2174,us_30039
nm_6010,en,baishi xian,,yrdb2174,us_30039
nm_6011,zh-cn,白社,,yrdb2175,us_30083
nm_6012,en,baishe,,yrdb2175,us_30083
nm_6013,zh-cn,白羊口,,yrdb2176,us_70133
nm_6014,en,baiyang kou,,yrdb2176,us_70133
nm_6015,zh-cn,白茅集,,yrdb2177,ds_25
nm_6016,en,baimao ji,,yrdb2177,ds_25
nm_6017,zh-cn,白草園,,yrdb2178,us_80400
nm_6018,en,baicaoyuan,,yrdb2178,us_80400
nm_6019,zh-cn,白草坪,,yrdb2179,us_70164
nm_6020,en,baicao ping,,yrdb2179,us_70164
nm_6021,zh-cn,白草寨,,yrdb2180,us_80074
nm_6022,en,baicao zhai,,yrdb2180,us_80074
nm_6023,zh-cn,白豹寨,,yrdb2181,us_70459
nm_6024,en,baibao zhai,,yrdb2181,us_70459
nm_6025,zh-cn,白超壘,,yrdb2182,us_40080
nm_6026,en,baichaolei,,yrdb2182,us_40080
nm_6027,zh-cn,白道,,yrdb2183,us_40140
nm_6028,en,bai dao,,yrdb2183,us_40140
nm_6029,zh-cn,白道,,yrdb2183,us_40278
nm_6030,en,bai dao,,yrdb2183,us_40278
nm_6031,zh-cn,白霜鎮,,yrdb2185,us_80724
nm_6032,en,baishuang zhen,,yrdb2185,us_80724
nm_6033,zh-cn,白馬津,,yrdb2186,ds_24
nm_6034,en,baima jin,,yrdb2186,ds_24
nm_6035,zh-cn,白馬城堡,,yrdb2187,us_70254
nm_6036,en,baimacheng bao,,yrdb2187,us_70254
nm_6037,zh-cn,白馬城堡,,yrdb2187,us_80475
nm_6038,en,baimacheng bao,,yrdb2187,us_80475
nm_6039,zh-cn,白馬寺,,yrdb2188,us_20221
nm_6040,en,baima si,,yrdb2188,us_20221
nm_6041,zh-cn,白馬寺,,yrdb2188,us_40167
nm_6042,en,baima si,,yrdb2188,us_40167
nm_6043,zh-cn,白馬灘,,yrdb2189,us_80167
nm_6044,en,baima tan,,yrdb2189,us_80167
nm_6045,zh-cn,白馬鋪,,yrdb2190,us_81154
nm_6046,en,baima pu,,yrdb2190,us_81154
nm_6047,zh-cn,百家鎮,,yrdb2191,us_81183
nm_6048,en,baijia zhen,,yrdb2191,us_81183
nm_6049,zh-cn,百良堡,,yrdb2192,us_80169
nm_6050,en,bailiang bao,,yrdb2192,us_80169
nm_6051,zh-cn,百花川,,yrdb2193,us_80545
nm_6052,en,baihua chuan,,yrdb2193,us_80545
nm_6053,zh-cn,百邑,,yrdb2194,us_10045
nm_6054,en,bai yi,,yrdb2194,us_10045
nm_6055,zh-cn,百里鎮,,yrdb2195,us_81171
nm_6056,en,baili zhen,,yrdb2195,us_81171
nm_6057,zh-cn,百里鎮,,yrdb2195,us_70454
nm_6058,en,baili zhen,,yrdb2195,us_70454
nm_6059,zh-cn,癿思觀堡,,yrdb2197,us_80333
nm_6060,en,qiesiguan bao,,yrdb2197,us_80333
nm_6061,zh-cn,癿藏司,,yrdb2198,us_81088
nm_6062,en,biezangsi,,yrdb2198,us_81088
nm_6063,zh-cn,皂河口,,yrdb2199,ds_1757
nm_6064,en,zaohe kou,,yrdb2199,ds_1757
nm_6065,zh-cn,皂郊堡,,yrdb2200,us_81177
nm_6066,en,zaojiao bao,,yrdb2200,us_81177
nm_6067,zh-cn,臯蘭縣,,yrdb2201,ds_948
nm_6068,en,gaolan xian,,yrdb2201,ds_948
nm_6069,zh-cn,臯狼,,yrdb2202,us_20023
nm_6070,en,gaolang,,yrdb2202,us_20023
nm_6071,zh-cn,臯狼,,yrdb2202,us_10134
nm_6072,en,gaolang,,yrdb2202,us_10134
nm_6073,zh-cn,皮氏,,yrdb2203,us_10091
nm_6074,en,pishi,,yrdb2203,us_10091
nm_6075,zh-cn,皮氏,,yrdb2203,ds_446
nm_6076,en,pishi,,yrdb2203,ds_446
nm_6077,zh-cn,皮牢,,yrdb2204,us_10048
nm_6078,en,pilao,,yrdb2204,us_10048
nm_6079,zh-cn,盂,,yrdb2205,us_20040
nm_6080,en,yu,,yrdb2205,us_20040
nm_6081,zh-cn,盂,,yrdb2205,us_10146
nm_6082,en,yu,,yrdb2205,us_10146
nm_6083,zh-cn,益州,,yrdb2207,ds_1546
nm_6084,en,yi zhou,,yrdb2207,ds_1546
nm_6085,zh-cn,益都,,yrdb2208,ds_1268
nm_6086,en,yidu,,yrdb2208,ds_1268
nm_6087,zh-cn,益門鎮,,yrdb2209,us_70267
nm_6088,en,yimen zhen,,yrdb2209,us_70267
nm_6089,zh-cn,益門鎮,,yrdb2209,us_80285
nm_6090,en,yimen zhen,,yrdb2209,us_80285
nm_6091,zh-cn,鹽關,,yrdb2210,us_80542
nm_6092,en,yan guan,,yrdb2210,us_80542
nm_6093,zh-cn,鹽場堡,,yrdb2211,us_70290
nm_6094,en,yanchang bao,,yrdb2211,us_70290
nm_6095,zh-cn,鹽場堡,,yrdb2211,us_80084
nm_6096,en,yanchang bao,,yrdb2211,us_80084
nm_6097,zh-cn,鹽坡驛,,yrdb2212,us_80338
nm_6098,en,yanpo yi,,yrdb2212,us_80338
nm_6099,zh-cn,鹽城,,yrdb2213,ds_1254
nm_6100,en,yan cheng,,yrdb2213,ds_1254
nm_6101,zh-cn,鹽池城,,yrdb2215,us_70242
nm_6102,en,yanchi cheng,,yrdb2215,us_70242
nm_6103,zh-cn,鹽監,,yrdb2216,us_20165
nm_6104,en,yanjian,,yrdb2216,us_20165
nm_6105,zh-cn,鹽監,,yrdb2216,us_10081
nm_6106,en,yanjian,,yrdb2216,us_10081
nm_6107,zh-cn,盤口鎮,,yrdb2217,us_81165
nm_6108,en,pankou zhen,,yrdb2217,us_81165
nm_6109,zh-cn,盤古塢,,yrdb2218,us_40182
nm_6110,en,panguwu,,yrdb2218,us_40182
nm_6111,zh-cn,盤坡驛,,yrdb2219,us_80342
nm_6112,en,panpo yi,,yrdb2219,us_80342
nm_6113,zh-cn,盤客鎮,,yrdb2220,us_80579
nm_6114,en,panke zhen,,yrdb2220,us_80579
nm_6115,zh-cn,盤嶺,,yrdb2221,us_70262
nm_6116,en,pan ling,,yrdb2221,us_70262
nm_6117,zh-cn,盤石口,,yrdb2222,ds_441
nm_6118,en,panshi kou,,yrdb2222,ds_441
nm_6119,zh-cn,盤豆,,yrdb2223,us_40062
nm_6120,en,pandou,,yrdb2223,us_40062
nm_6121,zh-cn,盤豆,,yrdb2223,us_80002
nm_6122,en,pandou,,yrdb2223,us_80002
nm_6123,zh-cn,盤鉤村,,yrdb2225,ds_439
nm_6124,en,pangou cun,,yrdb2225,ds_439
nm_6125,zh-cn,盤陀鎮,,yrdb2226,us_80697
nm_6126,en,pantuo zhen,,yrdb2226,us_80697
nm_6127,zh-cn,盤馬寺,,yrdb2227,ds_440
nm_6128,en,panma si,,yrdb2227,ds_440
nm_6129,zh-cn,盤龍關,,yrdb2228,us_80548
nm_6130,en,panlong guan,,yrdb2228,us_80548
nm_6131,zh-cn,盤龍鎮,,yrdb2229,us_81002
nm_6132,en,panlong zhen,,yrdb2229,us_81002
nm_6133,zh-cn,盛樂,,yrdb2230,us_40272
nm_6134,en,shengle,,yrdb2230,us_40272
nm_6135,zh-cn,盛樂,,yrdb2230,us_40282
nm_6136,en,shengle,,yrdb2230,us_40282
nm_6137,zh-cn,盩厔縣,,yrdb2231,us_30122
nm_6138,en,zhouzhi xian,,yrdb2231,us_30122
nm_6139,zh-cn,盱胎,,yrdb2232,ds_1245
nm_6140,en,xutai,,yrdb2232,ds_1245
nm_6141,zh-cn,直峪口,,yrdb2233,us_80833
nm_6142,en,zhiyu kou,,yrdb2233,us_80833
nm_6143,zh-cn,直河口,,yrdb2234,ds_844
nm_6144,en,zhihe kou,,yrdb2234,ds_844
nm_6145,zh-cn,直沽,,yrdb2235,ds_1309
nm_6146,en,zhigu,,yrdb2235,ds_1309
nm_6147,zh-cn,直羅,,yrdb2236,us_70310
nm_6148,en,zhiluo,,yrdb2236,us_70310
nm_6149,zh-cn,直羅,,yrdb2236,us_80133
nm_6150,en,zhiluo,,yrdb2236,us_80133
nm_6151,zh-cn,直羅,,yrdb2236,us_20264
nm_6152,en,zhiluo,,yrdb2236,us_20264
nm_6153,zh-cn,直谷關,,yrdb2238,us_70425
nm_6154,en,zhigu guan,,yrdb2238,us_70425
nm_6155,zh-cn,直隸,,yrdb2240,ds_825
nm_6156,en,zhili,,yrdb2240,ds_825
nm_6157,zh-cn,直隸,,yrdb2240,ds_935
nm_6158,en,zhili,,yrdb2240,ds_935
nm_6159,zh-cn,直隸,,yrdb2240,ds_1301
nm_6160,en,zhili,,yrdb2240,ds_1301
nm_6161,zh-cn,直隸,,yrdb2240,ds_1310
nm_6162,en,zhili,,yrdb2240,ds_1310
nm_6163,zh-cn,直隸,,yrdb2240,ds_1435
nm_6164,en,zhili,,yrdb2240,ds_1435
nm_6165,zh-cn,直隸,,yrdb2240,ds_1667
nm_6166,en,zhili,,yrdb2240,ds_1667
nm_6167,zh-cn,直隸,,yrdb2240,ds_1668
nm_6168,en,zhili,,yrdb2240,ds_1668
nm_6169,zh-cn,相,,yrdb2241,ds_1221
nm_6170,en,xiang,,yrdb2241,ds_1221
nm_6171,zh-cn,相家灣,,yrdb2242,ds_691
nm_6172,en,xiangjia wan,,yrdb2242,ds_691
nm_6173,zh-cn,相州,,yrdb2243,ds_1519
nm_6174,en,xiang zhou,,yrdb2243,ds_1519
nm_6175,zh-cn,相里站,,yrdb2244,us_70406
nm_6176,en,xiangli zhan,,yrdb2244,us_70406
nm_6177,zh-cn,真定府,,yrdb2245,ds_1563
nm_6178,en,zhending fu,,yrdb2245,ds_1563
nm_6179,zh-cn,真武廟,,yrdb2246,ds_834
nm_6180,en,zhenwu miao,,yrdb2246,ds_834
nm_6181,zh-cn,眩雷塞,,yrdb2247,us_20104
nm_6182,en,xuanleisai,,yrdb2247,us_20104
nm_6183,zh-cn,睢,,yrdb2248,ds_1169
nm_6184,en,sui,,yrdb2248,ds_1169
nm_6185,zh-cn,睢南廳,,yrdb2249,ds_191
nm_6186,en,suinan ting,,yrdb2249,ds_191
nm_6187,zh-cn,睢南廳,,yrdb2249,ds_740
nm_6188,en,suinan ting,,yrdb2249,ds_740
nm_6189,zh-cn,睢南廳,,yrdb2249,ds_1170
nm_6190,en,suinan ting,,yrdb2249,ds_1170
nm_6191,zh-cn,睢寧,,yrdb2250,ds_394
nm_6192,en,suining,,yrdb2250,ds_394
nm_6193,zh-cn,睢寧,,yrdb2250,ds_713
nm_6194,en,suining,,yrdb2250,ds_713
nm_6195,zh-cn,睢寧,,yrdb2250,ds_1171
nm_6196,en,suining,,yrdb2250,ds_1171
nm_6197,zh-cn,睢寧,,yrdb2250,ds_1097
nm_6198,en,suining,,yrdb2250,ds_1097
nm_6199,zh-cn,睢寧,,yrdb2250,ds_1174
nm_6200,en,suining,,yrdb2250,ds_1174
nm_6201,zh-cn,睢州,,yrdb2252,ds_568
nm_6202,en,sui zhou,,yrdb2252,ds_568
nm_6203,zh-cn,睢州,,yrdb2252,ds_693
nm_6204,en,sui zhou,,yrdb2252,ds_693
nm_6205,zh-cn,睢州,,yrdb2252,ds_772
nm_6206,en,sui zhou,,yrdb2252,ds_772
nm_6207,zh-cn,睢州,,yrdb2252,ds_1267
nm_6208,en,sui zhou,,yrdb2252,ds_1267
nm_6209,zh-cn,睢州,,yrdb2252,ds_1491
nm_6210,en,sui zhou,,yrdb2252,ds_1491
nm_6211,zh-cn,濉河,,yrdb2253,ds_1733
nm_6212,en,sui he,,yrdb2253,ds_1733
nm_6213,zh-cn,睢陽縣,,yrdb2254,ds_38
nm_6214,en,suiyang xian,,yrdb2254,ds_38
nm_6215,zh-cn,睢陽縣,,yrdb2254,ds_1175
nm_6216,en,suiyang xian,,yrdb2254,ds_1175
nm_6217,zh-cn,瞿靖堡,,yrdb2255,us_70215
nm_6218,en,qujing bao,,yrdb2255,us_70215
nm_6219,zh-cn,石䃮口,,yrdb2256,ds_527
nm_6220,en,shida kou,,yrdb2256,ds_527
nm_6221,zh-cn,石人溝,,yrdb2257,ds_533
nm_6222,en,shiren gou,,yrdb2257,ds_533
nm_6223,zh-cn,石佛鎮,,yrdb2258,us_80536
nm_6224,en,shifo zhen,,yrdb2258,us_80536
nm_6225,zh-cn,石口,,yrdb2259,us_80765
nm_6226,en,shi kou,,yrdb2259,us_80765
nm_6227,zh-cn,石咀山,,yrdb2260,us_80449
nm_6228,en,shiju shan,,yrdb2260,us_80449
nm_6229,zh-cn,石咀驛,,yrdb2261,us_80075
nm_6230,en,shizui yi,,yrdb2261,us_80075
nm_6231,zh-cn,石嘴山,,yrdb2262,ds_1482
nm_6232,en,shizui shan,,yrdb2262,ds_1482
nm_6233,zh-cn,石固寨,,yrdb2263,ds_528
nm_6234,en,shigu zhai,,yrdb2263,ds_528
nm_6235,zh-cn,石城,,yrdb2264,us_20244
nm_6236,en,shi cheng,,yrdb2264,us_20244
nm_6237,zh-cn,石城里,,yrdb2265,us_80985
nm_6238,en,shichengli,,yrdb2265,us_80985
nm_6239,zh-cn,石堡村,,yrdb2266,us_70474
nm_6240,en,shibao cun,,yrdb2266,us_70474
nm_6241,zh-cn,石家橋,,yrdb2267,ds_530
nm_6242,en,shijia qiao,,yrdb2267,ds_530
nm_6243,zh-cn,石家樓堤,,yrdb2268,ds_529
nm_6244,en,shijialou di,,yrdb2268,ds_529
nm_6245,zh-cn,石家灣,,yrdb2269,us_80071
nm_6246,en,shijia wan,,yrdb2269,us_80071
nm_6247,zh-cn,石將軍廟,,yrdb2270,ds_531
nm_6248,en,shijiangjun miao,,yrdb2270,ds_531
nm_6249,zh-cn,石嶺關,,yrdb2271,us_70094
nm_6250,en,shiling guan,,yrdb2271,us_70094
nm_6251,zh-cn,石嶺關,,yrdb2271,us_70393
nm_6252,en,shiling guan,,yrdb2271,us_70393
nm_6253,zh-cn,石嶺關,,yrdb2271,us_80708
nm_6254,en,shiling guan,,yrdb2271,us_80708
nm_6255,zh-cn,石峰堡,,yrdb2272,us_80517
nm_6256,en,shifeng bao,,yrdb2272,us_80517
nm_6257,zh-cn,石崖城,,yrdb2273,us_40200
nm_6258,en,shiya cheng,,yrdb2273,us_40200
nm_6259,zh-cn,石州,,yrdb2274,ds_1481
nm_6260,en,shi zhou,,yrdb2274,ds_1481
nm_6261,zh-cn,石莊戶,,yrdb2275,ds_535
nm_6262,en,shizhuanghu,,yrdb2275,ds_535
nm_6263,zh-cn,石底子,,yrdb2276,us_80158
nm_6264,en,shidizi,,yrdb2276,us_80158
nm_6265,zh-cn,石林,,yrdb2277,ds_532
nm_6266,en,shilin,,yrdb2277,ds_532
nm_6267,zh-cn,石橋,,yrdb2278,us_20228
nm_6268,en,shi qiao,,yrdb2278,us_20228
nm_6269,zh-cn,石橋,,yrdb2278,us_40158
nm_6270,en,shi qiao,,yrdb2278,us_40158
nm_6271,zh-cn,石橋,,yrdb2278,us_80024
nm_6272,en,shi qiao,,yrdb2278,us_80024
nm_6273,zh-cn,石橋,,yrdb2278,us_30092
nm_6274,en,shi qiao,,yrdb2278,us_30092
nm_6275,zh-cn,石橋,,yrdb2278,us_30085
nm_6276,en,shi qiao,,yrdb2278,us_30085
nm_6277,zh-cn,石橋鎮,,yrdb2279,us_80260
nm_6278,en,shiqiao zhen,,yrdb2279,us_80260
nm_6279,zh-cn,石梯隘口,,yrdb2282,us_80622
nm_6280,en,shitiai kou,,yrdb2282,us_80622
nm_6281,zh-cn,石樓,,yrdb2283,us_40289
nm_6282,en,shilou,,yrdb2283,us_40289
nm_6283,zh-cn,石溝堡,,yrdb2285,us_80444
nm_6284,en,shigou bao,,yrdb2285,us_80444
nm_6285,zh-cn,石溝堡,,yrdb2285,us_70241
nm_6286,en,shigou bao,,yrdb2285,us_70241
nm_6287,zh-cn,石河鎮,,yrdb2286,us_80011
nm_6288,en,shihe zhen,,yrdb2286,us_80011
nm_6289,zh-cn,石油井,,yrdb2287,us_80108
nm_6290,en,shiyoujing,,yrdb2287,us_80108
nm_6291,zh-cn,石油井,,yrdb2287,us_70477
nm_6292,en,shiyoujing,,yrdb2287,us_70477
nm_6293,zh-cn,石澇池堡,,yrdb2288,us_70284
nm_6294,en,shilaochi bao,,yrdb2288,us_70284
nm_6295,zh-cn,石澇池堡,,yrdb2288,us_80087
nm_6296,en,shilaochi bao,,yrdb2288,us_80087
nm_6297,zh-cn,石灰渠,,yrdb2289,ds_1157
nm_6298,en,shihui qu,,yrdb2289,ds_1157
nm_6299,zh-cn,石空寺,,yrdb2290,us_80418
nm_6300,en,shikong si,,yrdb2290,us_80418
nm_6301,zh-cn,石空寺,,yrdb2290,us_70207
nm_6302,en,shikong si,,yrdb2290,us_70207
nm_6303,zh-cn,石窯關,,yrdb2292,us_70269
nm_6304,en,shiyao guan,,yrdb2292,us_70269
nm_6305,zh-cn,石營,,yrdb2293,us_30032
nm_6306,en,shi ying,,yrdb2293,us_30032
nm_6307,zh-cn,石谷城,,yrdb2294,us_40223
nm_6308,en,shigu cheng,,yrdb2294,us_40223
nm_6309,zh-cn,石錐壁,,yrdb2295,us_40064
nm_6310,en,shizhuibi,,yrdb2295,us_40064
nm_6311,zh-cn,石門,,yrdb2296,us_70311
nm_6312,en,shimen,,yrdb2296,us_70311
nm_6313,zh-cn,石門關,,yrdb2297,us_80203
nm_6314,en,shimen guan,,yrdb2297,us_80203
nm_6315,zh-cn,石門子,,yrdb2298,us_80127
nm_6316,en,shimenzi,,yrdb2298,us_80127
nm_6317,zh-cn,石門障,,yrdb2299,us_20110
nm_6318,en,shimenzhang,,yrdb2299,us_20110
nm_6319,zh-cn,石門障,,yrdb2299,us_81046
nm_6320,en,shimenzhang,,yrdb2299,us_81046
nm_6321,zh-cn,石香爐村,,yrdb2300,ds_534
nm_6322,en,shixianglu cun,,yrdb2300,ds_534
nm_6323,zh-cn,碭山縣,,yrdb2301,ds_72
nm_6324,en,dangshan xian,,yrdb2301,ds_72
nm_6325,zh-cn,碭山縣,,yrdb2301,ds_123
nm_6326,en,dangshan xian,,yrdb2301,ds_123
nm_6327,zh-cn,碭山縣,,yrdb2301,ds_189
nm_6328,en,dangshan xian,,yrdb2301,ds_189
nm_6329,zh-cn,碭山縣,,yrdb2301,ds_278
nm_6330,en,dangshan xian,,yrdb2301,ds_278
nm_6331,zh-cn,碭山縣,,yrdb2301,ds_442
nm_6332,en,dangshan xian,,yrdb2301,ds_442
nm_6333,zh-cn,碭山縣,,yrdb2301,ds_906
nm_6334,en,dangshan xian,,yrdb2301,ds_906
nm_6335,zh-cn,碭山縣,,yrdb2301,ds_907
nm_6336,en,dangshan xian,,yrdb2301,ds_907
nm_6337,zh-cn,碭山縣,,yrdb2301,ds_908
nm_6338,en,dangshan xian,,yrdb2301,ds_908
nm_6339,zh-cn,碭山縣,,yrdb2301,ds_642
nm_6340,en,dangshan xian,,yrdb2301,ds_642
nm_6341,zh-cn,磚井堡,,yrdb2303,us_70287
nm_6342,en,zhuanjing bao,,yrdb2303,us_70287
nm_6343,zh-cn,磚井堡,,yrdb2303,us_80085
nm_6344,en,zhuanjing bao,,yrdb2303,us_80085
nm_6345,zh-cn,砥柱山,,yrdb2304,ds_1682
nm_6346,en,dizhu shan,,yrdb2304,ds_1682
nm_6347,zh-cn,破虎堡,,yrdb2306,us_80634
nm_6348,en,pohu bao,,yrdb2306,us_80634
nm_6349,zh-cn,破虎堡,,yrdb2306,us_70118
nm_6350,en,pohu bao,,yrdb2306,us_70118
nm_6351,zh-cn,破魯堡,,yrdb2307,us_80638
nm_6352,en,polu bao,,yrdb2307,us_80638
nm_6353,zh-cn,硤石,,yrdb2308,us_30060
nm_6354,en,xiashi,,yrdb2308,us_30060
nm_6355,zh-cn,硤石關,,yrdb2309,us_70368
nm_6356,en,xiashi guan,,yrdb2309,us_70368
nm_6357,zh-cn,硤石關,,yrdb2309,us_80008
nm_6358,en,xiashi guan,,yrdb2309,us_80008
nm_6359,zh-cn,碎金鎮,,yrdb2310,us_70350
nm_6360,en,suijin zhen,,yrdb2310,us_70350
nm_6361,zh-cn,碎金鎮,,yrdb2310,us_80063
nm_6362,en,suijin zhen,,yrdb2310,us_80063
nm_6363,zh-cn,碗子關,,yrdb2311,us_70376
nm_6364,en,wanzi guan,,yrdb2311,us_70376
nm_6365,zh-cn,碗子關,,yrdb2311,us_70414
nm_6366,en,wanzi guan,,yrdb2311,us_70414
