name_id,name,ch_pinyin,yrdb_id,attestation
nm_0489,雙廟灣,shuangmiao wan,yrdb388,us_80070
nm_0490,雙池鎮,shuangchi zhen,yrdb389,us_80771
nm_0491,雙溝,shuang gou,yrdb390,ds_539
nm_0492,雙溝,shuang gou,yrdb390, ds_540
nm_0493,雙溝墩,shuanggoudun,yrdb392,us_70115
nm_0494,雙河口,shuanghe kou,yrdb393,ds_542
nm_0495,雙湖峪,shuanghuyu,yrdb394,us_80065
nm_0496,叚家莊,jiajia zhuang,yrdb395,ds_274
nm_0497,口前村,kouqian cun,yrdb396,us_80845
nm_0498,古北口,gubei kou,yrdb397,ds_176
nm_0499,古城,gu cheng,yrdb398,us_80489
nm_0500,古城,gu cheng,yrdb398, us_81036
nm_0501,古城,gu cheng,yrdb398, ds_177
nm_0502,古巨野,gujuye,yrdb400,ds_955
nm_0503,古水井堡,gushuijing bao,yrdb401,us_80415
nm_0504,古邳鎮,gupi zhen,yrdb402,ds_178
nm_0505,古鄯驛,gushan yi,yrdb403,us_70168
nm_0506,古驛鎮,guyi zhen,yrdb404,us_80759
nm_0507,臺州,tai zhou,yrdb405,ds_1493
nm_0508,臺懷鎮,taihuai zhen,yrdb406,us_80855
nm_0509,臺罕木,taihanmu,yrdb407,us_80602
nm_0510,臺罕木,taihanmu,yrdb407, us_81054
nm_0511,臺音布喇,taiyinbula,yrdb408,us_81045
nm_0512,史家莊,shijia zhuang,yrdb409,ds_538
nm_0513,史村驛,shicun yi,yrdb410,us_80800
nm_0514,葉升堡,yesheng bao,yrdb411,us_80438
nm_0515,葉家營,yejia ying,yrdb412,ds_773
nm_0516,號非苑,haofei yuan,yrdb413,us_20100
nm_0517,司州,si zhou,yrdb414,ds_1486
nm_0518,司李莊,sili zhuang,yrdb415,ds_546
nm_0519,司鹽城,siyan cheng,yrdb416,us_70006
nm_0520,司馬村堡,simacun bao,yrdb417,us_80744
nm_0521,合道街,hedaojie,yrdb418,us_81161
nm_0522,合陽,heyang,yrdb419,us_10082
nm_0523,吉縣,ji xian,yrdb420,ds_456
nm_0524,吉城鎮,jicheng zhen,yrdb421,us_80799
nm_0525,吉子村,jizi cun,yrdb422,us_80138
nm_0526,吉家口,jijia kou,yrdb423,ds_270
nm_0527,吉州,ji zhou,yrdb424,ds_1401
nm_0528,同官,tongguan,yrdb425,ds_606
nm_0529,同州,tong zhou,yrdb426,ds_891
nm_0530,同州,tong zhou,yrdb426, ds_977
nm_0531,同州,tong zhou,yrdb426, ds_1503
nm_0532,半個城,bange cheng,yrdb427,us_80429
nm_0533,半個城,bange cheng,yrdb427, us_70190
nm_0534,同戈站,tongge zhan,yrdb428,us_70389
nm_0535,同谷縣,tonggu xian,yrdb429,ds_1184
nm_0536,後子河,houzi he,yrdb430,us_80318
nm_0537,後鄭家莊,houzhengjia zhuang,yrdb431,ds_235
nm_0538,高平,gaoping,yrdb432,us_10013
nm_0539,呂家口,lüjia kou,yrdb433,ds_382
nm_0540,呂家窪,lüjiawa,yrdb434,ds_383
nm_0541,呂樓村,lülou cun,yrdb435,ds_1083
nm_0542,呂梁城,lüliang cheng,yrdb436,ds_384
nm_0543,呂梁洪,lülianghong,yrdb437,ds_385
nm_0544,君子津,junzi jin,yrdb438,us_70038
nm_0545,君子津,junzi jin,yrdb438, us_40136
nm_0546,君子津,junzi jin,yrdb438, us_30128
nm_0547,吳城,wu cheng,yrdb442,ds_659
nm_0548,吳城,wu cheng,yrdb442, ds_455
nm_0549,吳城鎮,wucheng zhen,yrdb443,us_80728
nm_0550,吳城鎮,wucheng zhen,yrdb443, us_70061
nm_0551,吳士舉莊,wushiju zhuang,yrdb444,ds_666
nm_0552,吳家堂,wujiatang,yrdb445,ds_661
nm_0553,吳家寨,wujia zhai,yrdb446,ds_662
nm_0554,吳家莊,wujia zhuang,yrdb447,ds_663
nm_0555,吳家集,wujia ji,yrdb448,ds_660
nm_0556,吳山,wu shan,yrdb449,us_10117
nm_0557,吳忠堡,wuzhong bao,yrdb450,us_70216
nm_0558,吳忠堡,wuzhong bao,yrdb450, us_80435
nm_0559,吳旗鎮,wuqi zhen,yrdb451,us_80093
nm_0560,吳村鎮,wucun zhen,yrdb452,us_80786
nm_0561,吳橋,wu qiao,yrdb453,ds_665
nm_0562,吳王寨,wuwang zhai,yrdb454,us_70011
nm_0563,吳王寨,wuwang zhai,yrdb454, us_80920
nm_0564,吳良玉口,wuliangyu kou,yrdb455,ds_664
nm_0565,吳闌呼土,wulanhutu,yrdb456,us_81044
nm_0566,吳陽,wuyang,yrdb457,us_10116
nm_0567,虞,yu,yrdb458,us_10059
nm_0568,虞,yu,yrdb458, us_20027
nm_0569,虞,yu,yrdb458, us_20067
nm_0570,吾兒谷,wuer gu,yrdb459,us_70416
nm_0571,周,zhou,yrdb460,ds_1670
nm_0572,周家崄,zhoujiaxian,yrdb461,us_80069
nm_0573,周家橋,zhoujia qiao,yrdb462,ds_856
nm_0574,周家樓,zhoujialou,yrdb463,ds_853
nm_0575,周家樓,zhoujialou,yrdb463, ds_854
nm_0576,周家樓,zhoujialou,yrdb463, ds_855
nm_0577,周平,zhouping,yrdb464,ds_857
nm_0578,周至,zhouzhi,yrdb465,ds_1315
nm_0579,周陽,zhouyang,yrdb466,us_20068
nm_0580,周陽,zhouyang,yrdb466, us_40103
nm_0581,周陽,zhouyang,yrdb466, us_30009
nm_0582,命瓜,minggua,yrdb469,us_10080
nm_0583,和尚原,heshangyuan,yrdb470,us_70450
nm_0584,和尚坡,heshangpo,yrdb471,us_81143
nm_0585,和川,he chuan,yrdb472,us_80790
nm_0586,和州,he zhou,yrdb473,ds_1383
nm_0587,和政驛,hezheng yi,yrdb474,us_70173
nm_0588,和政驛,hezheng yi,yrdb474, us_80379
nm_0589,鹹宜關,xianyi guan,yrdb475,us_80264
nm_0590,鹹宜關,xianyi guan,yrdb475, us_70448
nm_0591,鹹陽,xianyang,yrdb477,ds_1220
nm_0592,鹹陽,xianyang,yrdb477, ds_1518
nm_0593,哈剌寨,hala zhai,yrdb478,us_81038
nm_0594,哈喇沁,halaqin,yrdb479,us_81051
nm_0595,哈朗兀,halangwu,yrdb480,us_70030
nm_0596,響水堡,xiangshui bao,yrdb481,us_80054
nm_0597,啞柏鎮,yabai zhen,yrdb482,us_80230
nm_0598,哲格蘇,zhegesu,yrdb483,us_81034
nm_0599,唐,tang,yrdb484,us_10049
nm_0600,唐城,tang cheng,yrdb485,us_30012
nm_0601,唐城,tang cheng,yrdb485, us_80789
nm_0602,唐家會堡,tangjiahui bao,yrdb486,us_70027
nm_0603,唐家灣,tangjia wan,yrdb487,ds_404
nm_0604,唐家灣,tangjia wan,yrdb487, ds_584
nm_0605,唐州,tang zhou,yrdb488,ds_1499
nm_0606,唐徠渠,tanglai qu,yrdb489,ds_1736
nm_0607,唐王川,tangwang chuan,yrdb490,us_80372
nm_0608,唐聚,tangju,yrdb491,us_20211
nm_0609,商丘,shang qiu,yrdb493,ds_697
nm_0610,商丘,shang qiu,yrdb493, ds_409
nm_0611,商丘,shang qiu,yrdb493, ds_1150
nm_0612,商丘,shang qiu,yrdb493, ds_113
nm_0613,商丘,shang qiu,yrdb493, ds_160
nm_0614,商丘,shang qiu,yrdb493, ds_518
nm_0615,商丘,shang qiu,yrdb493, ds_758
nm_0616,商丘,shang qiu,yrdb493, ds_793
nm_0617,商水,shang shui,yrdb495,ds_1151
nm_0618,商河,shang he,yrdb496,ds_1148
nm_0619,商洛,shangluo,yrdb497,ds_1149
nm_0620,商胡埽,shanghu sao,yrdb498,ds_500
nm_0621,商虞廳,shangyu ting,yrdb499,ds_1152
nm_0622,善岱,shandai,yrdb501,us_81075
nm_0623,喇嘛川,lama chuan,yrdb502,us_81093
nm_0624,喇課營,lake ying,yrdb503,us_80311
nm_0625,嘉祥,jiaxiang,yrdb504,ds_1017
nm_0626,囂,xiao,yrdb505,ds_1229
nm_0627,四十里鋪,sishili pu,yrdb506,us_80066
nm_0628,四聖村,sisheng cun,yrdb507,us_80150
nm_0629,四埽,si sao,yrdb508,ds_551
nm_0630,四堡,si bao,yrdb509,ds_548
nm_0631,四川,si chuan,yrdb510,ds_1650
nm_0632,四川北部,sichuanbeibu,yrdb511,ds_1785
nm_0633,四川西北部,sichuanxibeibu,yrdb512,ds_1786
nm_0634,四州,si zhou,yrdb513,ds_1651
nm_0635,四皓鎮,sihao zhen,yrdb514,us_80727
nm_0636,四鋪口,sipu kou,yrdb515,ds_550
nm_0637,四鋪溝,sipu gou,yrdb516,ds_549
nm_0638,四閘,sizha,yrdb517,ds_552
nm_0639,回中,huizhong,yrdb518,us_20001
nm_0640,回樂縣,huile xian,yrdb519,ds_1004
nm_0641,回城,hui cheng,yrdb520,us_20132
nm_0642,回村,hui cun,yrdb521,ds_263
nm_0643,回河寺,huihe si,yrdb522,ds_264
nm_0644,回龍鎮,huilong zhen,yrdb523,us_80767
nm_0645,團柏堡,tuanbai bao,yrdb524,us_80783
nm_0646,團柏鎮,tuanbai zhen,yrdb525,us_70092
nm_0647,團柏鎮,tuanbai zhen,yrdb525, us_80695
nm_0648,園林驛,yuanlin yi,yrdb526,us_80097
nm_0649,故關,gu guan,yrdb527,us_70155
nm_0650,故關,gu guan,yrdb527, us_80883
nm_0651,固城鎮,gucheng zhen,yrdb528,us_80585
nm_0652,固鎮,gu zhen,yrdb529,us_80943
nm_0653,圃田澤,putianze,yrdb530,ds_1723
nm_0654,圉鄉,yu xiang,yrdb531,us_20230
nm_0655,圉鄉,yu xiang,yrdb531, us_30087
nm_0656,圜丘,yuan qiu,yrdb532,us_40171
nm_0657,圜丘,yuan qiu,yrdb532, us_20225
nm_0658,土壩頭,tubatou,yrdb534,ds_612
nm_0659,土城,tu cheng,yrdb535,us_80609
nm_0660,土城,tu cheng,yrdb535, us_81062
nm_0661,土墱,tudeng,yrdb536,us_40270
nm_0662,土嶺寨,tuling zhai,yrdb537,us_80832
nm_0663,土橋鎮,tuqiao zhen,yrdb538,us_80202
nm_0664,土樓,tulou,yrdb539,ds_613
nm_0665,土河寨,tuhe zhai,yrdb540,us_81005
nm_0666,土門,tumen,yrdb541,us_40286
nm_0667,聖功橋,shenggong qiao,yrdb542,ds_513
nm_0668,聖惠鎮,shenghui zhen,yrdb543,us_70010
nm_0669,聖惠鎮,shenghui zhen,yrdb543, us_80934
nm_0670,聖賢莊,shengxian zhuang,yrdb544,ds_514
nm_0671,地邱店,diqiudian,yrdb545,ds_114
nm_0672,均州,jun zhou,yrdb546,ds_1430
nm_0673,坊州,fang zhou,yrdb547,ds_1365
nm_0674,坌口鎮,benkou zhen,yrdb548,us_80753
nm_0675,坎臺廟,kantai miao,yrdb549,us_81021
nm_0676,坎陷聚,kanxianju,yrdb550,us_20236
nm_0677,堅城集,jiancheng ji,yrdb551,ds_278
nm_0678,壩門口,bamen kou,yrdb552,us_80670
nm_0679,塢鄉,wu xiang,yrdb553,us_30016
nm_0680,坡兒川,poer chuan,yrdb554,us_81126
nm_0681,垣曲,yuanqu,yrdb556,ds_1288
nm_0682,垣曲,yuanqu,yrdb556, us_10056
nm_0683,垣曲,yuanqu,yrdb556, us_20029
nm_0684,城武縣,chengwu xian,yrdb559,ds_896
nm_0685,城武縣,chengwu xian,yrdb559, ds_753
nm_0686,埤是,pishi,yrdb560,us_20106
nm_0687,埽頭,saotou,yrdb561,ds_496
nm_0688,堌陽集,guyang ji,yrdb562,ds_181
nm_0689,堰頭,yantou,yrdb563,ds_745
nm_0690,塌橋口,taqiao kou,yrdb564,ds_574
nm_0691,塔兒灣,taer wan,yrdb565,ds_575
nm_0692,塔爾寺,taer si,yrdb566,us_80316
nm_0693,塔山,ta shan,yrdb567,ds_1734
nm_0694,塔海莊,tahai zhuang,yrdb568,ds_576
nm_0695,塘池,tangchi,yrdb569,ds_586
nm_0696,塞門站,saimen zhan,yrdb570,us_70480
nm_0697,境山,jing shan,yrdb571,ds_299
nm_0698,墨蹬鎮,modeng zhen,yrdb573,us_81003
nm_0699,墨蹬鎮,modeng zhen,yrdb573, us_70412
nm_0700,壕峪村,haoyu cun,yrdb574,us_80683
nm_0701,士鄉聚,shixiangju,yrdb575,us_20227
nm_0702,壺丘亭,huqiu ting,yrdb576,us_20164
nm_0703,壺關,hu guan,yrdb577,us_40005
nm_0704,壺關,hu guan,yrdb577, us_40028
nm_0705,壺關,hu guan,yrdb577, us_40044
nm_0706,壺關,hu guan,yrdb577, us_40057
nm_0707,壺關,hu guan,yrdb577, us_30051
nm_0708,壺關,hu guan,yrdb577, us_20120
nm_0709,壺關,hu guan,yrdb577, us_20204
nm_0710,壺關,hu guan,yrdb577, us_30107
nm_0711,壺口,hu kou,yrdb579,ds_240
nm_0712,復州,fu zhou,yrdb582,ds_1088
nm_0713,復州,fu zhou,yrdb582, ds_945
nm_0714,夏官營,xiaguan ying,yrdb583,us_81117
nm_0715,夏家口,xiajia kou,yrdb584,ds_688
nm_0716,夏家堡,xiajia pu,yrdb585,us_70219
nm_0717,夏家馬路,xiajiama lu,yrdb586,ds_689
nm_0718,夏州,xia zhou,yrdb587,ds_1164
nm_0719,夏州,xia zhou,yrdb587, ds_1517
nm_0720,夏店鎮,xiadian zhen,yrdb588,us_80978
nm_0721,夏津,xia jin,yrdb589,ds_1219
nm_0722,夏米莊,xiami zhuang,yrdb590,us_70135
nm_0723,夏邑縣,xiayi xian,yrdb591,ds_580
nm_0724,夏邑縣,xiayi xian,yrdb591, ds_1218
nm_0725,夏鎮,xia zhen,yrdb592,ds_690
nm_0726,夏門鎮,xiamen zhen,yrdb593,us_80773
nm_0727,夏陽城,xiayang cheng,yrdb594,us_40073
nm_0728,夏陽鎮,xiayang zhen,yrdb595,us_80170
nm_0729,夔州,kui zhou,yrdb596,ds_1436
nm_0730,夕廠工,xichanggong,yrdb597,us_80341
nm_0731,夕陽亭,xiyang ting,yrdb598,us_30075
nm_0732,多爾濟,duoerji,yrdb599,us_80598
nm_0733,多爾濟,duoerji,yrdb599, us_81078
nm_0734,大義鎮,dayi zhen,yrdb600,us_80991
nm_0735,大伯當,dabodang,yrdb601,us_81022
nm_0736,大伾,dapi,yrdb602,ds_93
nm_0737,大興城,daxing cheng,yrdb603,ds_902
nm_0738,大淩雲口,dalingyun kou,yrdb604,us_80838
nm_0739,大名府,daming fu,yrdb606,ds_486
nm_0740,大名府,daming fu,yrdb606, ds_960
nm_0741,大名府,daming fu,yrdb606, ds_116
nm_0742,大名府,daming fu,yrdb606, ds_890
nm_0743,大名府,daming fu,yrdb606, ds_1287
nm_0744,大名府,daming fu,yrdb606, ds_1345
nm_0745,大名西岸,damingxian,yrdb608,ds_850
nm_0746,大吳埽,dawu sao,yrdb609,ds_99
nm_0747,大壩堡,daba bao,yrdb610,us_70210
nm_0748,大壩堡,daba bao,yrdb610, us_80433
nm_0749,大城,da cheng,yrdb611,us_40204
nm_0750,大城,da cheng,yrdb611, us_20189
nm_0751,大夏縣,daxia xian,yrdb613,us_30037
nm_0752,大寧,daning,yrdb614,ds_389
nm_0753,大安軍,daan jun,yrdb615,ds_1343
nm_0754,大寨,da zhai,yrdb616,ds_101
nm_0755,大寨頭,dazhaitou,yrdb617,us_70145
nm_0756,大寨莊,dazhai zhuang,yrdb618,ds_102
nm_0757,大峽,daxia,yrdb619,us_80351
nm_0758,大峪口,dayu kou,yrdb620,us_80828
nm_0759,大峪口,dayu kou,yrdb620, us_80844
nm_0760,大峪嶺,dayu ling,yrdb621,us_70160
nm_0761,大峪鎮,dayu zhen,yrdb622,us_80196
nm_0762,大慶關,daqing guan,yrdb623,us_70354
nm_0763,大慶關,daqing guan,yrdb623, us_70470
nm_0764,大度鎮,dadu zhen,yrdb624,us_80808
nm_0765,大散關,dasan guan,yrdb625,us_80284
nm_0766,大昌原,dachangyuan,yrdb626,us_70465
nm_0767,大柏油堡,dabaiyou bao,yrdb627,us_70347
nm_0768,大柏油堡,dabaiyou bao,yrdb627, us_80046
nm_0769,大梁,daliang,yrdb628,ds_901
nm_0770,大樓子,dalouzi,yrdb629,us_80399
nm_0771,大榆谷,dayu gu,yrdb630,us_20128
nm_0772,大榆谷,dayu gu,yrdb630, us_40252
nm_0773,大武鎮,dawu zhen,yrdb631,us_80719
nm_0774,大水口堡,dashuikou bao,yrdb632,us_80667
nm_0775,大沙井堡,dashajing bao,yrdb633,us_80437
nm_0776,大溝,da gou,yrdb634,ds_85
nm_0777,大清口,daqing kou,yrdb635,ds_94
nm_0778,大清河,daqing he,yrdb636,ds_393
nm_0779,大清河,daqing he,yrdb636, ds_1680
nm_0780,大灣,da wan,yrdb637,us_80382
nm_0781,大灣,da wan,yrdb637, us_81098
nm_0782,大灣嶺,dawan ling,yrdb638,us_80271
nm_0783,大溜溝,daliu gou,yrdb639,ds_90
nm_0784,大溜溝,daliu gou,yrdb639, ds_1679
nm_0785,大濱,dabin,yrdb640,ds_84
nm_0786,大瀦潭,dazhutan,yrdb641,ds_103
nm_0787,大王廟,dawang miao,yrdb642,ds_97
nm_0788,大王廟,dawang miao,yrdb642, ds_98
nm_0789,大王鎮,dawang zhen,yrdb643,us_80239
nm_0790,大社集,dashe ji,yrdb645,ds_95
nm_0791,大索城,dasuo cheng,yrdb646,us_30072
nm_0792,大羅鎮,daluo zhen,yrdb647,us_80843
nm_0793,大羅鎮,daluo zhen,yrdb647, us_70144
nm_0794,大茭陵,dajiaoling,yrdb648,ds_89
nm_0795,大荔,dali,yrdb649,ds_900
nm_0796,大蟲嶺,dachong ling,yrdb650,us_70050
nm_0797,大解城,dajie cheng,yrdb651,us_20209
nm_0798,大解城,dajie cheng,yrdb651, us_30076
nm_0799,大谷關,dagu guan,yrdb652,us_20177
nm_0800,大谷關,dagu guan,yrdb652, us_20217
nm_0801,大谷關,dagu guan,yrdb652, us_70380
nm_0802,大谷關,dagu guan,yrdb652, us_80028
nm_0803,大谷關,dagu guan,yrdb652, us_30079
nm_0804,大谷關,dagu guan,yrdb652, us_30014
nm_0805,大谷口,dagu kou,yrdb653,us_70150
nm_0806,大谷山,dagu shan,yrdb654,ds_86
nm_0807,大谷山,dagu shan,yrdb654, ds_1677
nm_0808,大賢鎮,daxian zhen,yrdb656,us_80676
nm_0809,大辛莊,daxin zhuang,yrdb657,ds_100
nm_0810,大通冶,datongye,yrdb658,us_70392
nm_0811,大通口,datong kou,yrdb659,ds_96
nm_0812,大通營,datong ying,yrdb660,us_80303
nm_0813,大郭家,daguojia,yrdb661,ds_87
nm_0814,大陵城,daling cheng,yrdb664,us_40129
nm_0815,大陵城,daling cheng,yrdb664, us_10138
nm_0816,大順寨,dashun zhai,yrdb665,us_70461
nm_0817,大魯莊,dalu zhuang,yrdb666,ds_92
nm_0818,大麥鎮,damai zhen,yrdb667,us_80770
nm_0819,大黃寺,dahuang si,yrdb668,ds_88
nm_0820,大黑河,dahei he,yrdb669,ds_1678
nm_0821,大龍口,dalong kou,yrdb670,ds_91
nm_0822,天井關,tianjing guan,yrdb671,us_20114
nm_0823,天井關,tianjing guan,yrdb671, us_20202
nm_0824,天井關,tianjing guan,yrdb671, us_70076
nm_0825,天井關,tianjing guan,yrdb671, us_80954
nm_0826,天井關,tianjing guan,yrdb671, us_40058
nm_0827,天井關,tianjing guan,yrdb671, us_40101
nm_0828,天臺埽,tiantai sao,yrdb672,ds_598
nm_0829,天堂寺,tiantang si,yrdb673,us_80348
nm_0830,天妃壩,tianfei ba,yrdb674,ds_594
nm_0831,天成橋,tiancheng qiao,yrdb675,ds_593
nm_0832,天池寨,tianchi zhai,yrdb676,us_70251
nm_0833,天津,tian jin,yrdb677,ds_595
nm_0834,天津,tian jin,yrdb677, ds_1500
nm_0835,天津橋,tianjin qiao,yrdb678,ds_596
nm_0836,天然閘河,tianranzha he,yrdb679,ds_1737
nm_0837,天門,tianmen,yrdb680,us_10027
nm_0838,天門關,tianmen guan,yrdb681,us_70093
nm_0839,天門關,tianmen guan,yrdb681, us_80682
nm_0840,天麻寨,tianma zhai,yrdb682,ds_597
nm_0841,太丘,tai qiu,yrdb683,ds_580
nm_0842,太原,taiyuan,yrdb684,ds_1496
nm_0843,太和縣,taihe xian,yrdb685,ds_1177
nm_0844,太和嶺,taihe ling,yrdb686,us_70105
nm_0845,太和嶺,taihe ling,yrdb686, us_70401
nm_0846,太安驛,taian yi,yrdb688,us_80880
nm_0847,太安驛,taian yi,yrdb688, us_70394
nm_0848,太山郡,taishan jun,yrdb689,ds_1179
nm_0849,太峪口,taiyu kou,yrdb690,us_80185
nm_0850,太平關,taiping guan,yrdb691,us_70071
nm_0851,太平州,taiping zhou,yrdb692,ds_1495
nm_0852,太平店,taipingdian,yrdb693,us_80514
nm_0853,太平鎮,taiping zhen,yrdb694,ds_579
nm_0854,太康,taikang,yrdb695,ds_1494
nm_0855,太康,taikang,yrdb695, ds_1178
nm_0856,太昌鎮,taichang zhen,yrdb697,us_80577
nm_0857,太白鎮,taibai zhen,yrdb698,us_80589
nm_0858,太行關,taihang guan,yrdb699,us_30101
nm_0859,太行堤,taihang di,yrdb700,ds_577
nm_0860,太香村,taixiang cun,yrdb702,us_80163
nm_0861,太黃寺,taihuang si,yrdb703,ds_578
nm_0862,頭堡,tou bao,yrdb704,ds_611
nm_0863,頭塘,toutang,yrdb705,us_80304
nm_0864,頭營,tou ying,yrdb706,us_80487
nm_0865,奪火鎮,duohuo zhen,yrdb707,us_80967
nm_0866,奇氏,qishi,yrdb708,us_10077
nm_0867,奉先,fengxian,yrdb709,ds_153
nm_0868,奉符,fengfu,yrdb710,ds_936
nm_0869,奎山,kui shan,yrdb711,ds_311
nm_0870,奎山店,kuishandian,yrdb712,ds_311
nm_0871,契吳城,qiwu cheng,yrdb713,us_40206
nm_0872,奡村,ao cun,yrdb714,ds_9
nm_0873,好畤縣,haozhi xian,yrdb716,us_30120
nm_0874,好畤縣,haozhi xian,yrdb716, us_20136
nm_0875,好畤縣,haozhi xian,yrdb716, us_10111
nm_0876,始昌城,shichang cheng,yrdb717,us_40192
nm_0877,姑密,gumi,yrdb718,us_10015
nm_0878,姚其營,yaoqi ying,yrdb719,ds_769
nm_0879,姚家口,yaojia kou,yrdb720,ds_767
nm_0880,姚家灣,yaojia wan,yrdb721,ds_768
nm_0881,姚村,yao cun,yrdb722,ds_766
nm_0882,姚福堡,yaofu bao,yrdb723,us_70234
nm_0883,姚襄城,yaoxiang cheng,yrdb724,us_40291
nm_0884,姜莊,jiang zhuang,yrdb725,ds_283
nm_0885,姬磨站,jimo zhan,yrdb726,us_70494
nm_0886,威縣,wei xian,yrdb727,ds_1189
nm_0887,威平堡,weiping bao,yrdb728,us_70111
nm_0888,威平堡,weiping bao,yrdb728, us_80644
nm_0889,威戎,weirong,yrdb729,us_70440
nm_0890,威戎,weirong,yrdb729, us_80496
nm_0891,威武堡,weiwu bao,yrdb731,us_70325
nm_0892,威武堡,weiwu bao,yrdb731, us_80060
nm_0893,威遠堡,weiyuan bao,yrdb732,us_80349
nm_0894,威鎮堡,weizhen bao,yrdb733,us_70233
nm_0895,威鎮堡,weizhen bao,yrdb733, us_80451
nm_0896,威魯堡,weilu bao,yrdb734,us_70119
nm_0897,威魯堡,weilu bao,yrdb734, us_80637
nm_0898,婁家莊,loujia zhuang,yrdb735,ds_372
nm_0899,娘娘壩,niangniang ba,yrdb736,us_80544
nm_0900,娘娘廟,niangniang miao,yrdb737,us_80273
nm_0901,娘子關,niangzi guan,yrdb738,us_80879
nm_0902,婺州,wu zhou,yrdb739,ds_1510
nm_0903,子午鎮,ziwu zhen,yrdb740,us_80244
nm_0904,子房山,zifang shan,yrdb741,ds_1762
nm_0905,子洪鎮,zihong zhen,yrdb742,us_80696
nm_0906,孔家莊,kongjia zhuang,yrdb743,us_80307
nm_0907,孫古鎮,sungu zhen,yrdb744,us_80917
nm_0908,孫家口,sunjia kou,yrdb745,ds_572
nm_0909,孫家渡,sunjia du,yrdb746,ds_569
nm_0910,孫家港,sunjiagang,yrdb747,ds_570
nm_0911,孫家集,sunjia ji,yrdb748,ds_571
nm_0912,孫村埽,suncun sao,yrdb749,ds_565
nm_0913,孫港口,sungang kou,yrdb750,ds_566
nm_0914,孫祿口,sunlu kou,yrdb751,ds_573
nm_0915,孫繼口,sunji kou,yrdb752,ds_568
nm_0916,孫耿鎮,sungeng zhen,yrdb753,ds_567
nm_0917,孝義,xiaoyi,yrdb754,ds_1230
nm_0918,孝義里,xiaoyili,yrdb755,us_40161
nm_0919,孝義鎮,xiaoyi zhen,yrdb756,us_80689
nm_0920,孝莊,xiao zhuang,yrdb757,ds_712
nm_0921,孝童,xiaotong,yrdb758,us_70317
nm_0922,孟縣,meng xian,yrdb759,ds_705
nm_0923,孟縣,meng xian,yrdb759, ds_1086
nm_0924,孟壩寺,mengba si,yrdb760,us_80552
nm_0925,孟家埠口,mengjiabu kou,yrdb761,ds_411
nm_0926,孟家峪,mengjiayu,yrdb762,us_70025
nm_0927,孟家灣,mengjia wan,yrdb763,ds_412
nm_0928,孟州,meng zhou,yrdb764,ds_26
nm_0929,孟州,meng zhou,yrdb764, ds_213
nm_0930,孟州,meng zhou,yrdb764, ds_1197
nm_0931,孟州,meng zhou,yrdb764, ds_1448
nm_0932,孟打工,mengdagong,yrdb765,us_80345
nm_0933,孟津,meng jin,yrdb766,us_20233
nm_0934,孟津,meng jin,yrdb766, us_30013
nm_0935,孟津,meng jin,yrdb766, us_10016
nm_0936,孟津,meng jin,yrdb766, ds_27
nm_0937,孟津,meng jin,yrdb766, ds_1085
nm_0938,孟津口,mengjin kou,yrdb768,ds_413
nm_0939,富平渡,fuping du,yrdb769,us_30088
nm_0940,富平渡,fuping du,yrdb769, ds_1644
nm_0941,孟門鎮,mengmen zhen,yrdb771,us_80722
nm_0942,孟陽,mengyang,yrdb772,ds_1718
nm_0943,季泰鎮,jitai zhen,yrdb773,ds_271
nm_0944,孤山堡,gushan bao,yrdb774,us_70342
nm_0945,孤山堡,gushan bao,yrdb774, us_80042
nm_0946,孤店,gudian,yrdb775,us_70128
nm_0947,寧化寨,ninghua zhai,yrdb778,us_70213
nm_0948,寧化所,ninghuasuo,yrdb779,us_80669
nm_0949,寧化所,ninghuasuo,yrdb779, ds_1456
nm_0950,寧化鎮,ninghua zhen,yrdb780,ds_431
nm_0951,寧縣,ning xian,yrdb781,ds_1101
nm_0952,寧國,ning guo,yrdb782,ds_1098
nm_0953,寧塞營,ningsai ying,yrdb783,us_70303
nm_0954,寧夏,ningxia,yrdb784,ds_460
nm_0955,寧夏,ningxia,yrdb784, ds_1004
nm_0956,寧夏,ningxia,yrdb784, ds_1109
nm_0957,寧夏,ningxia,yrdb784, ds_1451
nm_0958,寧夏,ningxia,yrdb784, ds_1630
nm_0959,寧夏,ningxia,yrdb784, ds_1780
nm_0960,寧夏,ningxia,yrdb784, ds_1457
nm_0961,寧安堡,ningan bao,yrdb786,us_70201
nm_0962,寧安堡,ningan bao,yrdb786, us_80420
nm_0963,寧州,ning zhou,yrdb787,ds_1458
nm_0964,寧州,ning zhou,yrdb787, ds_1631
nm_0965,寧朔縣,ningshuo xian,yrdb788,ds_1100
nm_0966,寧武,ningwu,yrdb789,us_70405
nm_0967,寧河堡,ninghe bao,yrdb790,us_81094
nm_0968,寧王村,ningwang cun,yrdb791,ds_432
nm_0969,寧邊城,ningbian cheng,yrdb792,us_70418
nm_0970,寧陵縣,ningling xian,yrdb793,ds_1099
nm_0971,寧魯堡,ninglu bao,yrdb794,us_70116
nm_0972,守口堡,shoukou bao,yrdb795,us_80817
nm_0973,安東,andong,yrdb796,ds_2
nm_0974,安東,andong,yrdb796, ds_67
nm_0975,安東,andong,yrdb796, ds_390
nm_0976,安東,andong,yrdb796, ds_406
nm_0977,安東,andong,yrdb796, ds_537
