,yrdb_id,place,event
708,yrdb168,ds_1292,ev_1084
709,yrdb1476,ds_1292,ev_857
710,yrdb1476,ds_1292,ev_858
711,yrdb1476,ds_1292,ev_1085
712,yrdb1476,ds_1292,ev_920
713,yrdb1476,ds_1292,ev_1084
714,yrdb168,ds_1410,ev_272
715,yrdb168,ds_1410,ev_273
716,yrdb168,ds_1410,ev_159
717,yrdb168,ds_1410,ev_215
718,yrdb168,ds_1410,ev_257
719,yrdb168,ds_1410,ev_267
720,yrdb168,ds_1410,ev_281
721,yrdb168,ds_1410,ev_292
722,yrdb168,ds_1410,ev_293
723,yrdb168,ds_1410,ev_294
724,yrdb168,ds_1410,ev_297
725,yrdb168,ds_1410,ev_298
726,yrdb168,ds_1410,ev_341
727,yrdb168,ds_1410,ev_915
728,yrdb168,ds_1410,ev_916
729,yrdb168,ds_1410,ev_1055
730,yrdb168,ds_1410,ev_214
731,yrdb168,ds_1410,ev_220
732,yrdb168,ds_1410,ev_391
733,yrdb168,ds_1410,ev_904
734,yrdb168,ds_1410,ev_905
735,yrdb168,ds_1410,ev_918
736,yrdb168,ds_1410,ev_921
737,yrdb168,ds_1410,ev_1071
738,yrdb168,ds_1410,ev_1073
739,yrdb168,ds_1410,ev_1077
740,yrdb173,ds_1482,ev_3393
741,yrdb2262,ds_1482,ev_3393
742,yrdb173,ds_1629,ev_3394
743,yrdb173,ds_1779,ev_3396
744,yrdb173,ds_1779,ev_3750
745,yrdb174,ds_1096,ev_1053
746,yrdb174,ds_1096,ev_1019
747,yrdb174,ds_1096,ev_1023
748,yrdb174,ds_1096,ev_1026
749,yrdb174,ds_1096,ev_1041
750,yrdb174,ds_1096,ev_971
751,yrdb175,ds_162,ev_1747
752,yrdb175,ds_162,ev_1720
753,yrdb179,ds_960,ev_842
754,yrdb179,ds_960,ev_858
755,yrdb606,ds_960,ev_842
756,yrdb606,ds_960,ev_858
757,yrdb181,ds_152,ev_1830
758,yrdb1765,ds_152,ev_1830
759,yrdb2003,ds_152,ev_1830
760,yrdb185,ds_150,ev_1792
761,yrdb187,ds_151,ev_3715
762,yrdb228,ds_151,ev_3715
763,yrdb193,ds_56,ev_2268
764,yrdb1510,ds_56,ev_2268
765,yrdb193,ds_499,ev_2268
766,yrdb938,ds_499,ev_2268
767,yrdb193,ds_768,ev_2268
768,yrdb721,ds_768,ev_2268
769,yrdb193,ds_1569,ev_2168
770,yrdb194,ds_1316,ev_3722
771,yrdb195,ds_1443,ev_202
772,yrdb196,ds_349,ev_1923
773,yrdb196,ds_349,ev_1930
774,yrdb2691,ds_349,ev_1923
775,yrdb2691,ds_349,ev_1930
776,yrdb199,ds_1370,ev_770
777,yrdb199,ds_1370,ev_1165
778,yrdb199,ds_1370,ev_1183
779,yrdb200,ds_934,ev_1461
780,yrdb200,ds_934,ev_88
781,yrdb200,ds_934,ev_1127
782,yrdb3188,ds_934,ev_1461
783,yrdb3188,ds_934,ev_88
784,yrdb3188,ds_934,ev_1127
785,yrdb201,ds_1369,ev_747
786,yrdb203,ds_1676,ev_2540
787,yrdb208,ds_118,ev_3080
788,yrdb209,ds_1683,ev_982
789,yrdb211,ds_356,ev_1883
790,yrdb211,ds_356,ev_1805
791,yrdb212,ds_358,ev_1971
792,yrdb212,ds_358,ev_2008
793,yrdb212,ds_358,ev_2023
794,yrdb212,ds_358,ev_2028
795,yrdb1086,ds_358,ev_1971
796,yrdb1086,ds_358,ev_2008
797,yrdb1086,ds_358,ev_2023
798,yrdb1086,ds_358,ev_2028
799,yrdb2341,ds_358,ev_1971
800,yrdb2341,ds_358,ev_2008
801,yrdb2341,ds_358,ev_2023
802,yrdb2341,ds_358,ev_2028
803,yrdb213,ds_354,ev_2090
804,yrdb213,ds_355,ev_2083
805,yrdb214,ds_350,ev_2073
806,yrdb215,ds_351,ev_2722
807,yrdb306,ds_351,ev_2722
808,yrdb929,ds_351,ev_2722
809,yrdb215,ds_352,ev_2364
810,yrdb2691,ds_352,ev_2364
811,yrdb215,ds_353,ev_2405
812,yrdb215,ds_353,ev_2630
813,yrdb217,ds_359,ev_3717
814,yrdb217,ds_359,ev_3723
815,yrdb1197,ds_359,ev_3717
816,yrdb1197,ds_359,ev_3723
817,yrdb219,ds_357,ev_3599
818,yrdb1992,ds_357,ev_3599
819,yrdb221,ds_443,ev_1889
820,yrdb380,ds_443,ev_1889
821,yrdb222,ds_334,ev_2530
822,yrdb224,ds_1442,ev_1128
823,yrdb224,ds_1442,ev_1237
824,yrdb225,ds_1620,ev_1187
825,yrdb228,ds_602,ev_3605
826,yrdb228,ds_602,ev_3613
827,yrdb929,ds_602,ev_3605
828,yrdb929,ds_602,ev_3613
829,yrdb3025,ds_602,ev_3605
830,yrdb3025,ds_602,ev_3613
831,yrdb228,ds_245,ev_3727
832,yrdb1219,ds_245,ev_3727
833,yrdb228,ds_283,ev_3727
834,yrdb725,ds_283,ev_3727
835,yrdb228,ds_383,ev_3667
836,yrdb228,ds_383,ev_3675
837,yrdb434,ds_383,ev_3667
838,yrdb434,ds_383,ev_3675
839,yrdb228,ds_402,ev_3727
840,yrdb3343,ds_402,ev_3727
841,yrdb228,ds_646,ev_3727
842,yrdb2084,ds_646,ev_3727
843,yrdb228,ds_827,ev_3667
844,yrdb228,ds_827,ev_3675
845,yrdb2830,ds_827,ev_3667
846,yrdb2830,ds_827,ev_3675
847,yrdb228,ds_1053,ev_3621
848,yrdb228,ds_1053,ev_552
849,yrdb228,ds_1053,ev_973
850,yrdb228,ds_1053,ev_1207
851,yrdb228,ds_1053,ev_3461
852,yrdb228,ds_1053,ev_3504
853,yrdb228,ds_1053,ev_3505
854,yrdb228,ds_1053,ev_3517
855,yrdb228,ds_1053,ev_3518
856,yrdb228,ds_1053,ev_3522
857,yrdb228,ds_1053,ev_3523
858,yrdb228,ds_1053,ev_3524
859,yrdb228,ds_1053,ev_3529
860,yrdb228,ds_1053,ev_3533
861,yrdb228,ds_1053,ev_3535
862,yrdb228,ds_1053,ev_3537
863,yrdb228,ds_1053,ev_3539
864,yrdb228,ds_1053,ev_3548
865,yrdb228,ds_1053,ev_3550
866,yrdb228,ds_1053,ev_3551
867,yrdb228,ds_1053,ev_3552
868,yrdb228,ds_1053,ev_3556
869,yrdb228,ds_1053,ev_3557
870,yrdb228,ds_1053,ev_3594
871,yrdb228,ds_1053,ev_3603
872,yrdb228,ds_1053,ev_3615
873,yrdb228,ds_1053,ev_3617
874,yrdb228,ds_1053,ev_3618
875,yrdb228,ds_1053,ev_3622
876,yrdb228,ds_1053,ev_3624
877,yrdb228,ds_1053,ev_3630
878,yrdb228,ds_1053,ev_3668
879,yrdb228,ds_1053,ev_3672
880,yrdb228,ds_1053,ev_3673
881,yrdb228,ds_1053,ev_3677
882,yrdb228,ds_1053,ev_3679
883,yrdb228,ds_1053,ev_3682
884,yrdb228,ds_1053,ev_3713
885,yrdb228,ds_1053,ev_3716
886,yrdb228,ds_1053,ev_3721
887,yrdb228,ds_1053,ev_3749
888,yrdb228,ds_1053,ev_3508
889,yrdb228,ds_1053,ev_3521
890,yrdb228,ds_1053,ev_3540
891,yrdb228,ds_1053,ev_3542
892,yrdb228,ds_1053,ev_3546
893,yrdb228,ds_1053,ev_3619
894,yrdb228,ds_1053,ev_3619
895,yrdb228,ds_1053,ev_3724
896,yrdb240,ds_882,ev_120
897,yrdb240,ds_882,ev_123
898,yrdb240,ds_882,ev_134
899,yrdb240,ds_882,ev_155
900,yrdb240,ds_1674,ev_232
901,yrdb246,ds_426,ev_1016
902,yrdb332,ds_426,ev_1016
903,yrdb246,ds_1092,ev_969
904,yrdb314,ds_1092,ev_969
905,yrdb246,ds_1325,ev_939
906,yrdb246,ds_1325,ev_985
907,yrdb246,ds_1325,ev_1043
908,yrdb246,ds_1423,ev_1219
909,yrdb246,ds_1420,ev_1278
910,yrdb246,ds_1616,ev_1103
911,yrdb246,ds_1616,ev_1744
912,yrdb246,ds_1764,ev_1193
913,yrdb246,ds_1764,ev_1200
914,yrdb246,ds_1764,ev_1215
915,yrdb246,ds_1764,ev_1221
916,yrdb246,ds_1764,ev_1222
917,yrdb246,ds_1764,ev_1223
918,yrdb246,ds_1764,ev_1224
919,yrdb246,ds_1764,ev_1225
920,yrdb246,ds_1764,ev_1226
921,yrdb246,ds_1764,ev_1227
922,yrdb246,ds_1764,ev_1230
923,yrdb246,ds_1764,ev_1232
924,yrdb246,ds_1764,ev_1233
925,yrdb246,ds_1764,ev_1241
926,yrdb246,ds_1764,ev_1245
927,yrdb246,ds_1344,ev_1334
928,yrdb246,ds_1344,ev_1335
929,yrdb246,ds_1567,ev_1140
930,yrdb246,ds_1567,ev_1146
931,yrdb252,ds_33,ev_2912
932,yrdb254,ds_34,ev_2408
933,yrdb1160,ds_34,ev_2408
934,yrdb258,ds_878,ev_136
935,yrdb258,ds_1324,ev_217
936,yrdb259,ds_879,ev_237
937,yrdb260,ds_1673,ev_1201
938,yrdb260,ds_1673,ev_1202
939,yrdb265,ds_36,ev_1558
940,yrdb266,ds_1730,ev_1920
941,yrdb266,ds_1730,ev_1916
942,yrdb266,ds_1730,ev_2149
943,yrdb268,ds_526,ev_3220
944,yrdb268,ds_526,ev_3086
945,yrdb2585,ds_526,ev_3220
946,yrdb2585,ds_526,ev_3086
947,yrdb2930,ds_526,ev_3220
948,yrdb2930,ds_526,ev_3086
949,yrdb269,ds_521,ev_3221
950,yrdb2930,ds_521,ev_3221
951,yrdb270,ds_522,ev_2171
952,yrdb271,ds_523,ev_2947
953,yrdb271,ds_523,ev_3024
954,yrdb271,ds_523,ev_2800
955,yrdb1086,ds_523,ev_2947
956,yrdb1086,ds_523,ev_3024
957,yrdb1086,ds_523,ev_2800
958,yrdb2340,ds_523,ev_2947
959,yrdb2340,ds_523,ev_3024
960,yrdb2340,ds_523,ev_2800
961,yrdb273,ds_518,ev_3169
962,yrdb273,ds_518,ev_3154
963,yrdb493,ds_518,ev_3169
964,yrdb493,ds_518,ev_3154
965,yrdb274,ds_515,ev_3228
966,yrdb2691,ds_515,ev_3228
967,yrdb275,ds_516,ev_3151
968,yrdb275,ds_516,ev_3251
969,yrdb275,ds_516,ev_3257
970,yrdb275,ds_516,ev_3300
971,yrdb275,ds_516,ev_3322
972,yrdb277,ds_524,ev_3342
973,yrdb1466,ds_524,ev_3342
974,yrdb277,ds_525,ev_3227
975,yrdb2691,ds_525,ev_3227
976,yrdb278,ds_517,ev_3220
977,yrdb2585,ds_517,ev_3220
978,yrdb282,ds_519,ev_3564
979,yrdb1859,ds_519,ev_3564
980,yrdb282,ds_520,ev_3563
981,yrdb1859,ds_520,ev_3563
982,yrdb285,ds_1123,ev_148
983,yrdb291,ds_1479,ev_777
984,yrdb293,ds_1204,ev_2227
985,yrdb298,ds_249,ev_1892
986,yrdb298,ds_1698,ev_2396
987,yrdb299,ds_991,ev_1342
988,yrdb299,ds_991,ev_1869
989,yrdb299,ds_991,ev_1901
990,yrdb299,ds_991,ev_2043
991,yrdb299,ds_991,ev_2825
992,yrdb303,ds_991,ev_1342
993,yrdb303,ds_991,ev_1869
994,yrdb303,ds_991,ev_1901
995,yrdb303,ds_991,ev_2043
996,yrdb303,ds_991,ev_2825
997,yrdb299,ds_1393,ev_1127
998,yrdb299,ds_1393,ev_1259
999,yrdb299,ds_1393,ev_495
1000,yrdb299,ds_1393,ev_504
1001,yrdb299,ds_1393,ev_1886
1002,yrdb3188,ds_1393,ev_1127
1003,yrdb3188,ds_1393,ev_1259
1004,yrdb3188,ds_1393,ev_495
1005,yrdb3188,ds_1393,ev_504
1006,yrdb3188,ds_1393,ev_1886
1007,yrdb305,ds_871,ev_2502
1008,yrdb306,ds_254,ev_2565
1009,yrdb306,ds_254,ev_2574
1010,yrdb306,ds_254,ev_2050
1011,yrdb306,ds_254,ev_2055
1012,yrdb306,ds_254,ev_2057
1013,yrdb306,ds_254,ev_2073
1014,yrdb306,ds_254,ev_2106
1015,yrdb306,ds_254,ev_2053
1016,yrdb306,ds_254,ev_2044
1017,yrdb306,ds_254,ev_2056
1018,yrdb306,ds_254,ev_3568
1019,yrdb929,ds_254,ev_2565
1020,yrdb929,ds_254,ev_2574
1021,yrdb929,ds_254,ev_2050
1022,yrdb929,ds_254,ev_2055
1023,yrdb929,ds_254,ev_2057
1024,yrdb929,ds_254,ev_2073
1025,yrdb929,ds_254,ev_2106
1026,yrdb929,ds_254,ev_2053
1027,yrdb929,ds_254,ev_2044
1028,yrdb929,ds_254,ev_2056
1029,yrdb929,ds_254,ev_3568
1030,yrdb3479,ds_254,ev_2565
1031,yrdb3479,ds_254,ev_2574
1032,yrdb3479,ds_254,ev_2050
1033,yrdb3479,ds_254,ev_2055
1034,yrdb3479,ds_254,ev_2057
1035,yrdb3479,ds_254,ev_2073
1036,yrdb3479,ds_254,ev_2106
1037,yrdb3479,ds_254,ev_2053
1038,yrdb3479,ds_254,ev_2044
1039,yrdb3479,ds_254,ev_2056
1040,yrdb3479,ds_254,ev_3568
1041,yrdb306,ds_361,ev_2222
1042,yrdb929,ds_361,ev_2222
1043,yrdb1507,ds_361,ev_2222
1044,yrdb306,ds_467,ev_2325
1045,yrdb306,ds_467,ev_2332
1046,yrdb929,ds_467,ev_2325
1047,yrdb929,ds_467,ev_2332
1048,yrdb2783,ds_467,ev_2325
1049,yrdb2783,ds_467,ev_2332
1050,yrdb306,ds_548,ev_3229
1051,yrdb509,ds_548,ev_3229
1052,yrdb929,ds_548,ev_3229
1053,yrdb306,ds_562,ev_2087
1054,yrdb306,ds_562,ev_2083
1055,yrdb929,ds_562,ev_2087
1056,yrdb929,ds_562,ev_2083
1057,yrdb2547,ds_562,ev_2087
1058,yrdb2547,ds_562,ev_2083
1059,yrdb306,ds_749,ev_2105
1060,yrdb929,ds_749,ev_2105
1061,yrdb1459,ds_749,ev_2105
1062,yrdb306,ds_904,ev_620
1063,yrdb306,ds_904,ev_907
1064,yrdb306,ds_904,ev_1113
1065,yrdb306,ds_904,ev_1136
1066,yrdb306,ds_904,ev_1140
1067,yrdb306,ds_904,ev_1264
1068,yrdb306,ds_904,ev_1499
1069,yrdb306,ds_904,ev_1767
1070,yrdb306,ds_904,ev_1768
1071,yrdb306,ds_904,ev_1772
1072,yrdb306,ds_904,ev_1791
1073,yrdb306,ds_904,ev_1792
1074,yrdb306,ds_904,ev_1794
1075,yrdb306,ds_904,ev_1802
1076,yrdb306,ds_904,ev_1834
1077,yrdb306,ds_904,ev_1837
1078,yrdb306,ds_904,ev_1905
1079,yrdb306,ds_904,ev_1927
1080,yrdb306,ds_904,ev_1962
1081,yrdb306,ds_904,ev_1965
1082,yrdb306,ds_904,ev_1976
1083,yrdb306,ds_904,ev_2095
1084,yrdb306,ds_904,ev_2217
1085,yrdb306,ds_904,ev_2220
1086,yrdb306,ds_904,ev_2224
1087,yrdb306,ds_904,ev_2338
1088,yrdb306,ds_904,ev_2612
1089,yrdb306,ds_904,ev_1765
1090,yrdb306,ds_904,ev_1789
1091,yrdb306,ds_904,ev_1793
1092,yrdb306,ds_904,ev_1814
1093,yrdb306,ds_904,ev_1815
1094,yrdb306,ds_904,ev_1817
1095,yrdb306,ds_904,ev_1841
1096,yrdb306,ds_904,ev_1868
1097,yrdb306,ds_904,ev_2022
1098,yrdb306,ds_904,ev_2092
1099,yrdb306,ds_904,ev_2095
1100,yrdb306,ds_904,ev_2121
1101,yrdb306,ds_904,ev_2167
1102,yrdb306,ds_904,ev_2466
1103,yrdb306,ds_904,ev_2519
1104,yrdb306,ds_904,ev_2683
1105,yrdb306,ds_904,ev_3231
1106,yrdb311,ds_904,ev_620
1107,yrdb311,ds_904,ev_907
1108,yrdb311,ds_904,ev_1113
1109,yrdb311,ds_904,ev_1136
1110,yrdb311,ds_904,ev_1140
1111,yrdb311,ds_904,ev_1264
1112,yrdb311,ds_904,ev_1499
1113,yrdb311,ds_904,ev_1767
1114,yrdb311,ds_904,ev_1768
1115,yrdb311,ds_904,ev_1772
1116,yrdb311,ds_904,ev_1791
1117,yrdb311,ds_904,ev_1792
1118,yrdb311,ds_904,ev_1794
1119,yrdb311,ds_904,ev_1802
1120,yrdb311,ds_904,ev_1834
1121,yrdb311,ds_904,ev_1837
1122,yrdb311,ds_904,ev_1905
1123,yrdb311,ds_904,ev_1927
1124,yrdb311,ds_904,ev_1962
1125,yrdb311,ds_904,ev_1965
1126,yrdb311,ds_904,ev_1976
1127,yrdb311,ds_904,ev_2095
1128,yrdb311,ds_904,ev_2217
1129,yrdb311,ds_904,ev_2220
1130,yrdb311,ds_904,ev_2224
1131,yrdb311,ds_904,ev_2338
1132,yrdb311,ds_904,ev_2612
1133,yrdb311,ds_904,ev_1765
1134,yrdb311,ds_904,ev_1789
1135,yrdb311,ds_904,ev_1793
1136,yrdb311,ds_904,ev_1814
1137,yrdb311,ds_904,ev_1815
1138,yrdb311,ds_904,ev_1817
1139,yrdb311,ds_904,ev_1841
1140,yrdb311,ds_904,ev_1868
1141,yrdb311,ds_904,ev_2022
1142,yrdb311,ds_904,ev_2092
1143,yrdb311,ds_904,ev_2095
1144,yrdb311,ds_904,ev_2121
1145,yrdb311,ds_904,ev_2167
1146,yrdb311,ds_904,ev_2466
1147,yrdb311,ds_904,ev_2519
1148,yrdb311,ds_904,ev_2683
1149,yrdb311,ds_904,ev_3231
1150,yrdb306,ds_792,ev_2027
1151,yrdb306,ds_792,ev_2070
1152,yrdb929,ds_792,ev_2027
1153,yrdb929,ds_792,ev_2070
1154,yrdb2691,ds_792,ev_2027
1155,yrdb2691,ds_792,ev_2070
1156,yrdb308,ds_108,ev_2027
1157,yrdb308,ds_108,ev_2024
1158,yrdb2002,ds_108,ev_2027
1159,yrdb2002,ds_108,ev_2024
1160,yrdb309,ds_110,ev_2601
1161,yrdb310,ds_109,ev_3298
1162,yrdb311,ds_107,ev_1167
1163,yrdb312,ds_107,ev_1167
1164,yrdb312,ds_903,ev_1437
1165,yrdb313,ds_111,ev_2520
1166,yrdb315,ds_1626,ev_1246
1167,yrdb317,ds_425,ev_2326
1168,yrdb2006,ds_425,ev_2326
1169,yrdb318,ds_1454,ev_673
1170,yrdb318,ds_1454,ev_767
1171,yrdb319,ds_1091,ev_579
1172,yrdb322,ds_502,ev_1004
1173,yrdb322,ds_687,ev_1000
1174,yrdb322,ds_1089,ev_1072
1175,yrdb323,ds_423,ev_2470
1176,yrdb938,ds_423,ev_2470
1177,yrdb327,ds_1627,ev_1422
1178,yrdb333,ds_1090,ev_3154
1179,yrdb336,ds_1719,ev_1200
1180,yrdb338,ds_1093,ev_858
1181,yrdb338,ds_1093,ev_975
1182,yrdb338,ds_1093,ev_1194
1183,yrdb1750,ds_1093,ev_858
1184,yrdb1750,ds_1093,ev_975
1185,yrdb1750,ds_1093,ev_1194
1186,yrdb339,ds_1628,ev_1902
1187,yrdb340,ds_1455,ev_285
1188,yrdb341,ds_1095,ev_1406
1189,yrdb341,ds_1095,ev_1625
1190,yrdb341,ds_1095,ev_1630
1191,yrdb341,ds_1095,ev_2095
1192,yrdb341,ds_1095,ev_223
1193,yrdb341,ds_1095,ev_104
1194,yrdb342,ds_427,ev_1217
1195,yrdb345,ds_1094,ev_289
1196,yrdb345,ds_1094,ev_290
1197,yrdb346,ds_424,ev_1735
1198,yrdb348,ds_885,ev_3625
1199,yrdb348,ds_885,ev_3627
1200,yrdb349,ds_1331,ev_385
1201,yrdb349,ds_1331,ev_402
1202,yrdb349,ds_1331,ev_469
1203,yrdb349,ds_1331,ev_542
1204,yrdb349,ds_1331,ev_593
1205,yrdb349,ds_1331,ev_670
1206,yrdb349,ds_1331,ev_701
1207,yrdb349,ds_1331,ev_713
1208,yrdb349,ds_1331,ev_717
1209,yrdb349,ds_1331,ev_725
1210,yrdb349,ds_1331,ev_735
1211,yrdb349,ds_1331,ev_856
1212,yrdb350,ds_884,ev_511
1213,yrdb352,ds_883,ev_3598
1214,yrdb352,ds_883,ev_3616
1215,yrdb352,ds_883,ev_3661
1216,yrdb352,ds_883,ev_3662
1217,yrdb352,ds_883,ev_3663
1218,yrdb352,ds_883,ev_3664
1219,yrdb354,ds_40,ev_1691
1220,yrdb356,ds_373,ev_1191
1221,yrdb356,ds_373,ev_1189
1222,yrdb358,ds_657,ev_1488
1223,yrdb359,ds_1504,ev_1175
1224,yrdb360,ds_1192,ev_617
1225,yrdb361,ds_628,ev_930
1226,yrdb2057,ds_628,ev_930
1227,yrdb361,ds_1505,ev_386
1228,yrdb361,ds_1505,ev_822
1229,yrdb361,ds_1505,ev_951
1230,yrdb361,ds_1505,ev_1170
1231,yrdb361,ds_1505,ev_1174
1232,yrdb361,ds_1505,ev_337
1233,yrdb361,ds_1505,ev_388
1234,yrdb361,ds_1505,ev_389
1235,yrdb361,ds_1505,ev_494
1236,yrdb361,ds_1505,ev_502
1237,yrdb361,ds_1505,ev_505
1238,yrdb361,ds_1505,ev_525
1239,yrdb361,ds_1505,ev_584
1240,yrdb361,ds_1505,ev_612
1241,yrdb361,ds_1505,ev_623
1242,yrdb361,ds_1505,ev_670
1243,yrdb361,ds_1505,ev_860
1244,yrdb361,ds_1505,ev_947
1245,yrdb361,ds_1505,ev_949
1246,yrdb361,ds_1505,ev_953
1247,yrdb361,ds_1505,ev_956
1248,yrdb361,ds_1505,ev_1141
1249,yrdb361,ds_1505,ev_1142
1250,yrdb361,ds_1505,ev_1145
1251,yrdb361,ds_1505,ev_1155
1252,yrdb361,ds_1505,ev_1162
1253,yrdb361,ds_1505,ev_1163
1254,yrdb361,ds_1505,ev_1164
1255,yrdb361,ds_1505,ev_1198
1256,yrdb361,ds_1505,ev_1246
1257,yrdb361,ds_1505,ev_1249
1258,yrdb361,ds_1505,ev_1251
1259,yrdb361,ds_1505,ev_1339
1260,yrdb361,ds_1505,ev_1167
1261,yrdb362,ds_1639,ev_1322
1262,yrdb362,ds_1639,ev_1662
1263,yrdb362,ds_1639,ev_1743
1264,yrdb362,ds_1639,ev_1482
1265,yrdb929,ds_1639,ev_1322
1266,yrdb929,ds_1639,ev_1662
1267,yrdb929,ds_1639,ev_1743
1268,yrdb929,ds_1639,ev_1482
1269,yrdb363,ds_1191,ev_1314
1270,yrdb363,ds_1191,ev_1380
1271,yrdb363,ds_1191,ev_1391
1272,yrdb363,ds_1191,ev_1461
1273,yrdb363,ds_1191,ev_1547
1274,yrdb363,ds_1191,ev_1625
1275,yrdb364,ds_1007,ev_1715
1276,yrdb364,ds_1007,ev_1625
1277,yrdb364,ds_1007,ev_1637
1278,yrdb364,ds_1007,ev_1661
1279,yrdb364,ds_1007,ev_616
1280,yrdb364,ds_1007,ev_618
1281,yrdb364,ds_1007,ev_641
1282,yrdb364,ds_1007,ev_643
1283,yrdb364,ds_1007,ev_1380
1284,yrdb2598,ds_1007,ev_1715
1285,yrdb2598,ds_1007,ev_1625
1286,yrdb2598,ds_1007,ev_1637
1287,yrdb2598,ds_1007,ev_1661
1288,yrdb2598,ds_1007,ev_616
1289,yrdb2598,ds_1007,ev_618
1290,yrdb2598,ds_1007,ev_641
1291,yrdb2598,ds_1007,ev_643
1292,yrdb2598,ds_1007,ev_1380
1293,yrdb365,ds_1010,ev_290
1294,yrdb365,ds_1010,ev_647
1295,yrdb365,ds_1010,ev_1439
1296,yrdb1696,ds_1010,ev_290
1297,yrdb1696,ds_1010,ev_647
1298,yrdb1696,ds_1010,ev_1439
1299,yrdb365,ds_1653,ev_1543
1300,yrdb366,ds_1037,ev_121
1301,yrdb367,ds_1052,ev_620
1302,yrdb367,ds_1052,ev_522
1303,yrdb369,ds_92,ev_3563
1304,yrdb666,ds_92,ev_3563
1305,yrdb369,ds_211,ev_3563
1306,yrdb369,ds_211,ev_3566
1307,yrdb369,ds_211,ev_3570
1308,yrdb1772,ds_211,ev_3563
1309,yrdb1772,ds_211,ev_3566
1310,yrdb1772,ds_211,ev_3570
1311,yrdb369,ds_474,ev_3671
1312,yrdb3257,ds_474,ev_3671
1313,yrdb369,ds_495,ev_3555
1314,yrdb369,ds_495,ev_3497
1315,yrdb1962,ds_495,ev_3555
1316,yrdb1962,ds_495,ev_3497
1317,yrdb369,ds_745,ev_3578
1318,yrdb563,ds_745,ev_3578
1319,yrdb369,ds_1051,ev_1207
1320,yrdb369,ds_1051,ev_3486
1321,yrdb369,ds_1051,ev_3492
1322,yrdb369,ds_1051,ev_3495
1323,yrdb369,ds_1051,ev_3500
1324,yrdb369,ds_1051,ev_3501
1325,yrdb369,ds_1051,ev_3504
1326,yrdb369,ds_1051,ev_3505
1327,yrdb369,ds_1051,ev_3508
1328,yrdb369,ds_1051,ev_3512
1329,yrdb369,ds_1051,ev_3513
1330,yrdb369,ds_1051,ev_3515
1331,yrdb369,ds_1051,ev_3517
1332,yrdb369,ds_1051,ev_3518
1333,yrdb369,ds_1051,ev_3523
1334,yrdb369,ds_1051,ev_3525
1335,yrdb369,ds_1051,ev_3529
1336,yrdb369,ds_1051,ev_3530
1337,yrdb369,ds_1051,ev_3537
1338,yrdb369,ds_1051,ev_3544
1339,yrdb369,ds_1051,ev_3548
1340,yrdb369,ds_1051,ev_3551
1341,yrdb369,ds_1051,ev_3552
1342,yrdb369,ds_1051,ev_3556
1343,yrdb369,ds_1051,ev_3559
1344,yrdb369,ds_1051,ev_3560
1345,yrdb369,ds_1051,ev_3560
1346,yrdb369,ds_1051,ev_3562
1347,yrdb369,ds_1051,ev_3569
1348,yrdb369,ds_1051,ev_3575
1349,yrdb369,ds_1051,ev_3587
1350,yrdb369,ds_1051,ev_3594
1351,yrdb369,ds_1051,ev_3596
1352,yrdb369,ds_1051,ev_3614
1353,yrdb369,ds_1051,ev_3615
1354,yrdb369,ds_1051,ev_3617
1355,yrdb369,ds_1051,ev_3618
1356,yrdb369,ds_1051,ev_3676
1357,yrdb369,ds_1051,ev_3678
1358,yrdb369,ds_1051,ev_3684
1359,yrdb369,ds_1051,ev_3686
1360,yrdb369,ds_1051,ev_3699
1361,yrdb369,ds_1051,ev_3704
1362,yrdb369,ds_1051,ev_3535
1363,yrdb369,ds_1051,ev_3539
1364,yrdb369,ds_1051,ev_3691
1365,yrdb369,ds_1051,ev_3546
1366,yrdb929,ds_1051,ev_1207
1367,yrdb929,ds_1051,ev_3486
1368,yrdb929,ds_1051,ev_3492
1369,yrdb929,ds_1051,ev_3495
1370,yrdb929,ds_1051,ev_3500
1371,yrdb929,ds_1051,ev_3501
1372,yrdb929,ds_1051,ev_3504
1373,yrdb929,ds_1051,ev_3505
1374,yrdb929,ds_1051,ev_3508
1375,yrdb929,ds_1051,ev_3512
1376,yrdb929,ds_1051,ev_3513
1377,yrdb929,ds_1051,ev_3515
1378,yrdb929,ds_1051,ev_3517
1379,yrdb929,ds_1051,ev_3518
1380,yrdb929,ds_1051,ev_3523
1381,yrdb929,ds_1051,ev_3525
1382,yrdb929,ds_1051,ev_3529
1383,yrdb929,ds_1051,ev_3530
1384,yrdb929,ds_1051,ev_3537
1385,yrdb929,ds_1051,ev_3544
1386,yrdb929,ds_1051,ev_3548
1387,yrdb929,ds_1051,ev_3551
1388,yrdb929,ds_1051,ev_3552
1389,yrdb929,ds_1051,ev_3556
1390,yrdb929,ds_1051,ev_3559
1391,yrdb929,ds_1051,ev_3560
1392,yrdb929,ds_1051,ev_3560
1393,yrdb929,ds_1051,ev_3562
1394,yrdb929,ds_1051,ev_3569
1395,yrdb929,ds_1051,ev_3575
1396,yrdb929,ds_1051,ev_3587
1397,yrdb929,ds_1051,ev_3594
1398,yrdb929,ds_1051,ev_3596
1399,yrdb929,ds_1051,ev_3614
1400,yrdb929,ds_1051,ev_3615
1401,yrdb929,ds_1051,ev_3617
1402,yrdb929,ds_1051,ev_3618
1403,yrdb929,ds_1051,ev_3676
1404,yrdb929,ds_1051,ev_3678
